STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3660;20180106;   10;   6.1;   2.2;    3;   2.2;   6;    0.000;-999;   7.6;   7.7;  950.08;    4.0;   94.21;    5.8;    2.8;    1.2;eor
       3660;20180107;   10;  10.7;   4.8;    3;   0.0;   6;    0.000;-999;   7.8;   6.7;  961.82;    2.1;   93.96;    3.2;    1.1;    1.0;eor
       3660;20180108;   10;  11.1;   4.4;    3;   0.0;   0;    0.000;-999;   8.0;   6.5;  962.19;    1.7;   93.79;    2.8;    0.9;    0.9;eor
       3660;20180109;   10;   9.2;   3.5;    3;   0.2;   6;    0.550;-999;   7.9;   7.2;  953.59;    4.1;   88.04;    6.7;    2.4;    1.8;eor
       3660;20180110;   10;   8.0;   3.0;    3;   0.8;   6;    2.167;   0;   7.6;   7.7;  952.15;    5.1;   87.25;    6.9;    4.1;    3.1;eor
       3660;20180111;   10;   4.2;   1.5;    3;   1.6;   6;    0.000;   0;   7.6;   8.0;  957.94;    4.5;   95.29;    5.8;    2.9;    1.4;eor
       3660;20180112;   10;   4.7;   1.8;    3;   0.0;   6;    0.067;-999;   7.3;   7.6;  966.24;    3.7;   95.50;    5.0;    2.6;    1.7;eor
       3660;20180113;   10;   9.8;   3.1;    3;   0.0;   0;    0.000;-999;   7.7;   6.1;  964.95;    2.2;   85.46;    3.6;    1.0;    0.0;eor
       3660;20180114;   10;   9.1;   3.6;    3;   0.0;   0;    0.000;-999;   7.4;   5.5;  961.50;    0.3;   87.33;    1.6;   -1.1;   -2.5;eor
       3660;20180115;   10;  15.7;   5.0;    3;   6.4;   8;    0.000;-999;   7.7;   6.4;  950.07;    2.1;   88.92;    4.8;   -0.9;   -1.7;eor
       3660;20180116;   10;  17.7;   6.5;    3;   3.4;   8;    2.767;-999;   7.2;   6.2;  938.09;    3.4;   80.00;    5.0;    0.1;   -0.1;eor
       3660;20180117;   10;  15.4;   6.6;    3;   3.8;   8;    0.200;-999;   7.4;   5.2;  944.53;    0.2;   84.50;    1.6;   -1.0;   -2.3;eor
       3660;20180118;   10;  28.4;   7.5;    3;   4.7;   8;    3.817;-999;   6.4;   6.1;  943.45;    2.9;   82.38;    7.9;    0.3;   -0.1;eor
       3660;20180119;   10;  10.6;   4.0;    3;   1.5;   8;    3.050;-999;  -999;   5.6;  950.46;    0.6;   87.54;    2.4;   -0.4;   -2.0;eor
       3660;20180120;   10;   8.8;   3.1;    3;   6.2;   8;    0.000;   0;   7.4;   5.7;  946.41;    0.1;   92.67;    0.7;   -0.4;   -1.8;eor
       3660;20180121;   10;  10.2;   3.2;    3;   2.0;   8;    1.633;   4;   7.4;   5.5;  954.65;   -0.2;   91.88;    1.6;   -1.5;   -2.9;eor
       3660;20180122;   10;   8.9;   2.7;    3;   0.9;   6;    0.000;   0;   7.7;   6.8;  952.73;    2.2;   94.17;    4.1;   -0.4;   -0.6;eor
       3660;20180123;   10;  11.8;   4.1;    3;   0.0;   6;    0.517;   0;   7.7;   7.5;  963.94;    4.4;   89.38;    6.7;    2.6;    1.8;eor
       3660;20180124;   10;  14.5;   5.7;    3;   3.4;   6;    0.000;   0;   7.8;   9.7;  959.85;    8.4;   87.96;    9.8;    6.8;    5.9;eor
       3660;20180125;   10;  11.2;   3.2;    3;   6.7;   6;    0.000;   0;   7.4;   9.0;  955.46;    6.3;   93.92;    8.0;    4.3;    3.6;eor
       3660;20180126;   10;   3.5;   1.8;    3;   0.0;   6;    0.950;-999;   7.9;   7.4;  960.50;    3.9;   90.79;    6.1;   -0.5;   -1.5;eor
       3660;20180127;   10;  11.5;   2.4;    3;   0.0;   6;    2.467;   0;   7.1;   6.3;  971.19;    1.2;   94.21;    5.5;   -1.1;   -1.7;eor
       3660;20180128;   10;  11.2;   4.9;    3;   0.1;   6;    0.283;   0;   7.8;   7.8;  973.19;    4.6;   91.67;    7.0;    1.9;    1.3;eor
       3660;20180129;   10;  15.0;   5.9;    3;   1.2;   6;    0.017;   0;   7.5;   8.5;  969.76;    6.7;   87.04;    7.5;    3.9;    2.4;eor
       3660;20180130;   10;   9.3;   2.7;    3;   0.7;   6;    6.767;   0;   7.4;   6.6;  969.16;    3.6;   83.08;    6.1;    0.6;   -1.1;eor
       3660;20180131;   10;  16.8;   5.8;    3;   6.4;   8;    0.000;   0;   7.5;   8.0;  951.36;    4.8;   92.67;    6.7;    0.4;   -0.2;eor
       3660;20180201;   10;  10.8;   4.1;    3;   1.1;   8;    0.567;   0;   7.0;   5.4;  944.16;    0.1;   87.71;    1.9;   -1.2;   -2.8;eor
       3660;20180202;   10;  11.0;   4.1;    3;   1.6;   8;    0.017;   1;   7.3;   5.8;  946.37;    0.4;   92.08;    1.5;   -1.2;   -2.8;eor
       3660;20180203;   10;   6.8;   2.3;    3;   1.5;   8;    0.583;   0;   7.6;   5.4;  948.81;    0.2;   87.17;    2.5;   -1.1;   -2.0;eor
       3660;20180204;   10;   9.8;   3.7;    3;   0.4;   8;    0.867;   0;   7.8;   4.4;  958.02;   -3.0;   88.29;   -0.7;   -4.5;   -4.7;eor
       3660;20180205;   10;  11.7;   4.4;    3;   0.0;   8;    6.033;   2;   5.4;   4.0;  963.36;   -2.7;   79.88;    0.0;   -4.9;   -7.0;eor
       3660;20180206;   10;   6.6;   2.4;    3;   4.7;   8;    0.000;   0;   7.4;   4.1;  954.34;   -3.7;   87.92;   -2.2;   -4.9;   -6.8;eor
       3660;20180207;   10;   5.9;   2.8;    3;   0.0;   0;    0.000;   5;   6.4;   4.3;  955.84;   -4.0;   93.96;   -3.3;   -6.5;  -10.6;eor
       3660;20180208;   10;   3.0;   1.2;    3;   0.0;   0;    8.183;   3;  -999;   3.1;  960.24;   -5.5;   77.50;    2.2;   -9.6;  -12.8;eor
       3660;20180209;   10;   9.9;   3.2;    3;   0.1;   8;    0.000;   3;   6.3;   3.8;  955.90;   -4.7;   88.00;   -1.8;   -9.4;  -13.2;eor
       3660;20180210;   10;   9.6;   3.2;    3;   1.2;   8;    0.017;   3;   7.8;   5.0;  956.39;   -0.8;   86.58;    1.0;   -1.8;   -2.9;eor
       3660;20180211;   10;  13.6;   4.7;    3;   3.5;   8;    0.033;   6;   7.7;   5.4;  946.96;    0.1;   87.96;    2.4;   -1.6;   -4.8;eor
       3660;20180212;   10;  10.7;   3.7;    3;   0.2;   8;    3.533;   6;  -999;   4.5;  955.03;   -1.3;   80.54;    0.9;   -3.5;   -7.9;eor
       3660;20180213;   10;  10.6;   3.7;    3;   0.0;   0;    7.183;   4;   5.0;   3.8;  954.58;   -2.0;   73.38;    1.3;   -4.6;   -7.8;eor
       3660;20180214;   10;  12.1;   3.8;    3;   1.6;   7;    8.833;   4;   3.1;   3.3;  956.35;   -1.9;   62.33;    1.8;   -6.9;  -12.4;eor
