STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
      13711;2016120323;   10;   0.4;  50;eor
      13711;2016120400;   10;   0.5; 270;eor
      13711;2016120401;   10;   1.2; 240;eor
      13711;2016120402;   10;   0.9; 230;eor
      13711;2016120403;   10;   1.3;  40;eor
      13711;2016120404;   10;   0.9; 220;eor
      13711;2016120405;   10;   1.2; 290;eor
      13711;2016120406;   10;   1.0;  40;eor
      13711;2016120407;   10;   0.5; 220;eor
      13711;2016120408;   10;   1.5; 300;eor
      13711;2016120409;   10;   1.6;  50;eor
      13711;2016120410;   10;   0.7; 140;eor
      13711;2016120411;   10;   0.6; 170;eor
      13711;2016120412;   10;   0.8; 140;eor
      13711;2016120413;   10;   1.3;  80;eor
      13711;2016120414;   10;   1.4;  80;eor
      13711;2016120415;   10;   0.5;  60;eor
      13711;2016120416;   10;   0.8; 280;eor
      13711;2016120417;   10;   0.5; 280;eor
      13711;2016120418;   10;   0.7;  40;eor
      13711;2016120419;   10;   0.6;  10;eor
      13711;2016120420;   10;   0.6;  60;eor
      13711;2016120421;   10;   0.5;  40;eor
      13711;2016120422;   10;   0.7; 290;eor
      13711;2016120423;   10;   0.7;  80;eor
      13711;2016120500;   10;   0.5; 230;eor
      13711;2016120501;   10;   0.4;  30;eor
      13711;2016120502;   10;   0.5; 230;eor
      13711;2016120503;   10;   0.6; 230;eor
      13711;2016120504;   10;   0.5;  50;eor
      13711;2016120505;   10;   0.4; 240;eor
      13711;2016120506;   10;   0.6; 230;eor
      13711;2016120507;   10;   0.6; 230;eor
      13711;2016120508;   10;   0.3; 160;eor
      13711;2016120509;   10;   0.5; 190;eor
      13711;2016120510;   10;   0.9; 200;eor
      13711;2016120511;   10;   1.1; 210;eor
      13711;2016120512;   10;   1.6; 230;eor
      13711;2016120513;   10;   1.1; 230;eor
      13711;2016120514;   10;   1.8; 230;eor
      13711;2016120515;   10;   2.0; 240;eor
      13711;2016120516;   10;   2.2; 260;eor
      13711;2016120517;   10;   3.5; 270;eor
      13711;2016120518;   10;   3.5; 270;eor
      13711;2016120519;   10;   3.7; 260;eor
      13711;2016120520;   10;   3.8; 260;eor
      13711;2016120521;   10;   3.7; 270;eor
      13711;2016120522;   10;   2.8; 260;eor
      13711;2016120523;   10;   2.8; 250;eor
      13711;2016120600;   10;   1.9; 240;eor
      13711;2016120601;   10;   2.8; 260;eor
      13711;2016120602;   10;   1.1; 230;eor
      13711;2016120603;   10;   1.3; 230;eor
      13711;2016120604;   10;   0.7; 130;eor
      13711;2016120605;   10;   0.8; 100;eor
      13711;2016120606;   10;   1.2;  40;eor
      13711;2016120607;   10;   0.5; 290;eor
      13711;2016120608;   10;   0.8; 230;eor
      13711;2016120609;   10;   0.6; 160;eor
      13711;2016120610;   10;   1.4; 210;eor
      13711;2016120611;   10;   1.3; 180;eor
      13711;2016120612;   10;   1.6;  70;eor
      13711;2016120613;   10;   1.5;  70;eor
      13711;2016120614;   10;   1.6; 220;eor
      13711;2016120615;   10;   2.0; 250;eor
      13711;2016120616;   10;   1.6;  20;eor
      13711;2016120617;   10;   1.1; 340;eor
      13711;2016120618;   10;   0.6; 340;eor
      13711;2016120619;   10;   0.6;  30;eor
      13711;2016120620;   10;   0.7; 320;eor
      13711;2016120621;   10;   0.7; 310;eor
      13711;2016120622;   10;   1.4; 260;eor
      13711;2016120623;   10;   1.3; 250;eor
      13711;2016120700;   10;   0.6; 260;eor
      13711;2016120701;   10;   1.2; 190;eor
      13711;2016120702;   10;   1.8; 250;eor
      13711;2016120703;   10;   1.2; 240;eor
      13711;2016120704;   10;   0.8;  50;eor
      13711;2016120705;   10;   0.7; 250;eor
      13711;2016120706;   10;   0.7;  70;eor
      13711;2016120707;   10;   0.8; 250;eor
      13711;2016120708;   10;   2.4; 250;eor
      13711;2016120709;   10;   3.4; 250;eor
      13711;2016120710;   10;   3.6; 250;eor
      13711;2016120711;   10;   4.2; 260;eor
      13711;2016120712;   10;   4.3; 260;eor
      13711;2016120713;   10;   3.7; 250;eor
      13711;2016120714;   10;   2.8; 260;eor
      13711;2016120715;   10;   3.0; 260;eor
      13711;2016120716;   10;   4.2; 260;eor
      13711;2016120717;   10;   3.5; 260;eor
      13711;2016120718;   10;   4.4; 260;eor
      13711;2016120719;   10;   4.6; 260;eor
      13711;2016120720;   10;   5.5; 260;eor
      13711;2016120721;   10;   5.5; 260;eor
      13711;2016120722;   10;   5.7; 260;eor
      13711;2016120723;   10;   5.6; 260;eor
      13711;2016120800;   10;   6.0; 260;eor
      13711;2016120801;   10;   5.2; 260;eor
      13711;2016120802;   10;   4.9; 260;eor
      13711;2016120803;   10;   4.9; 260;eor
      13711;2016120804;   10;   4.9; 270;eor
      13711;2016120805;   10;   3.9; 270;eor
      13711;2016120806;   10;   4.1; 270;eor
      13711;2016120807;   10;   4.6; 270;eor
      13711;2016120808;   10;   5.0; 260;eor
      13711;2016120809;   10;   4.9; 270;eor
      13711;2016120810;   10;   4.6; 270;eor
      13711;2016120811;   10;   4.5; 260;eor
      13711;2016120812;   10;   4.7; 250;eor
      13711;2016120813;   10;   4.8; 260;eor
      13711;2016120814;   10;   4.6; 260;eor
      13711;2016120815;   10;   3.0; 250;eor
      13711;2016120816;   10;   3.4; 270;eor
      13711;2016120817;   10;   4.5; 270;eor
      13711;2016120818;   10;   4.3; 250;eor
      13711;2016120819;   10;   4.1; 260;eor
      13711;2016120820;   10;   4.1; 260;eor
      13711;2016120821;   10;   5.1; 260;eor
      13711;2016120822;   10;   4.8; 250;eor
      13711;2016120823;   10;   4.4; 250;eor
      13711;2016120900;   10;   5.1; 250;eor
      13711;2016120901;   10;   4.5; 260;eor
      13711;2016120902;   10;   4.7; 260;eor
      13711;2016120903;   10;   4.4; 260;eor
      13711;2016120904;   10;   5.0; 250;eor
      13711;2016120905;   10;   3.7; 250;eor
      13711;2016120906;   10;   3.4; 250;eor
      13711;2016120907;   10;   2.4; 230;eor
      13711;2016120908;   10;   2.7; 220;eor
      13711;2016120909;   10;   3.2; 230;eor
      13711;2016120910;   10;   6.1; 250;eor
      13711;2016120911;   10;   3.7; 240;eor
      13711;2016120912;   10;   4.7; 250;eor
      13711;2016120913;   10;   4.5; 260;eor
      13711;2016120914;   10;   4.9; 250;eor
      13711;2016120915;   10;   5.2; 230;eor
      13711;2016120916;   10;   3.5; 250;eor
      13711;2016120917;   10;   3.3; 260;eor
      13711;2016120918;   10;   2.9; 250;eor
      13711;2016120919;   10;   4.5; 260;eor
      13711;2016120920;   10;   4.8; 250;eor
      13711;2016120921;   10;   3.8; 260;eor
      13711;2016120922;   10;   4.1; 260;eor
      13711;2016120923;   10;   3.4; 260;eor
      13711;2016121000;   10;   4.2; 250;eor
      13711;2016121001;   10;   4.9; 260;eor
      13711;2016121002;   10;   3.8; 270;eor
      13711;2016121003;   10;   4.0; 260;eor
      13711;2016121004;   10;   4.2; 260;eor
      13711;2016121005;   10;   4.5; 260;eor
      13711;2016121006;   10;   3.5; 260;eor
      13711;2016121007;   10;   3.6; 260;eor
      13711;2016121008;   10;   5.2; 250;eor
      13711;2016121009;   10;   6.0; 250;eor
      13711;2016121010;   10;   4.5; 250;eor
      13711;2016121011;   10;   3.1; 240;eor
      13711;2016121012;   10;   4.4; 220;eor
      13711;2016121013;   10;   3.1; 250;eor
      13711;2016121014;   10;   5.0; 260;eor
      13711;2016121015;   10;   3.9; 230;eor
      13711;2016121016;   10;   2.6; 220;eor
      13711;2016121017;   10;   3.1; 240;eor
      13711;2016121018;   10;   4.4; 250;eor
      13711;2016121019;   10;   4.2; 260;eor
      13711;2016121020;   10;   3.5; 260;eor
      13711;2016121021;   10;   3.7; 260;eor
      13711;2016121022;   10;   4.2; 250;eor
      13711;2016121023;   10;   4.8; 250;eor
      13711;2016121100;   10;   4.1; 260;eor
      13711;2016121101;   10;   4.2; 250;eor
      13711;2016121102;   10;   4.7; 250;eor
      13711;2016121103;   10;   6.1; 230;eor
      13711;2016121104;   10;   5.5; 230;eor
      13711;2016121105;   10;   7.9; 240;eor
      13711;2016121106;   10;  10.5; 230;eor
      13711;2016121107;   10;  10.2; 210;eor
      13711;2016121108;   10;   8.6; 220;eor
      13711;2016121109;   10;   8.9; 240;eor
      13711;2016121110;   10;   8.4; 270;eor
      13711;2016121111;   10;   6.8; 280;eor
      13711;2016121112;   10;   6.1; 280;eor
      13711;2016121113;   10;   6.2; 280;eor
      13711;2016121114;   10;   5.5; 270;eor
      13711;2016121115;   10;   6.4; 260;eor
      13711;2016121116;   10;   3.8; 250;eor
      13711;2016121117;   10;   4.2; 260;eor
      13711;2016121118;   10;   4.2; 250;eor
      13711;2016121119;   10;   5.0; 250;eor
      13711;2016121120;   10;   3.4; 250;eor
      13711;2016121121;   10;   3.8; 250;eor
      13711;2016121122;   10;   3.6; 250;eor
      13711;2016121123;   10;   3.7; 250;eor
      13711;2016121200;   10;   3.6; 250;eor
      13711;2016121201;   10;   3.4; 250;eor
      13711;2016121202;   10;   3.6; 250;eor
      13711;2016121203;   10;   3.5; 250;eor
      13711;2016121204;   10;   3.8; 250;eor
      13711;2016121205;   10;   3.7; 260;eor
      13711;2016121206;   10;   5.1; 270;eor
      13711;2016121207;   10;   5.0; 270;eor
      13711;2016121208;   10;   4.1; 270;eor
      13711;2016121209;   10;   4.2; 270;eor
      13711;2016121210;   10;   4.5; 270;eor
      13711;2016121211;   10;   4.0; 260;eor
      13711;2016121212;   10;   3.4; 260;eor
      13711;2016121213;   10;   3.5; 250;eor
      13711;2016121214;   10;   3.6; 260;eor
      13711;2016121215;   10;   2.3; 280;eor
      13711;2016121216;   10;   2.2;  40;eor
      13711;2016121217;   10;   2.1;  40;eor
      13711;2016121218;   10;   1.2;  20;eor
      13711;2016121219;   10;   0.8; 310;eor
      13711;2016121220;   10;   0.9; 310;eor
      13711;2016121221;   10;   0.7; 260;eor
      13711;2016121222;   10;   0.8; 260;eor
      13711;2016121223;   10;   1.1; 230;eor
      13711;2016121300;   10;   0.9; 310;eor
      13711;2016121301;   10;   0.7;  80;eor
      13711;2016121302;   10;   0.7; 190;eor
      13711;2016121303;   10;   0.7;  70;eor
      13711;2016121304;   10;   0.7; 210;eor
      13711;2016121305;   10;   1.6; 250;eor
      13711;2016121306;   10;   3.8; 270;eor
      13711;2016121307;   10;   2.5; 270;eor
      13711;2016121308;   10;   2.3; 260;eor
      13711;2016121309;   10;   1.5; 240;eor
      13711;2016121310;   10;   1.5; 190;eor
      13711;2016121311;   10;   3.3; 230;eor
      13711;2016121312;   10;   3.3; 240;eor
      13711;2016121313;   10;   4.2; 230;eor
      13711;2016121314;   10;   4.7; 230;eor
      13711;2016121315;   10;   4.3; 220;eor
      13711;2016121316;   10;   3.0; 230;eor
      13711;2016121317;   10;   3.6; 240;eor
      13711;2016121318;   10;   4.0; 240;eor
      13711;2016121319;   10;   4.8; 240;eor
      13711;2016121320;   10;   4.1; 230;eor
      13711;2016121321;   10;   3.7; 240;eor
      13711;2016121322;   10;   3.4; 250;eor
      13711;2016121323;   10;   3.0; 250;eor
      13711;2016121400;   10;   3.7; 250;eor
      13711;2016121401;   10;   3.1; 250;eor
      13711;2016121402;   10;   3.5; 250;eor
      13711;2016121403;   10;   3.2; 260;eor
      13711;2016121404;   10;   3.2; 260;eor
      13711;2016121405;   10;   2.7; 250;eor
      13711;2016121406;   10;   2.9; 260;eor
      13711;2016121407;   10;   3.1; 250;eor
      13711;2016121408;   10;   0.9; 270;eor
      13711;2016121409;   10;   1.5; 250;eor
      13711;2016121410;   10;   1.9; 250;eor
      13711;2016121411;   10;   1.8; 240;eor
      13711;2016121412;   10;   1.3; 210;eor
      13711;2016121413;   10;   0.7; 280;eor
      13711;2016121414;   10;   1.1; 340;eor
      13711;2016121415;   10;   0.8; 350;eor
      13711;2016121416;   10;   2.1;  10;eor
      13711;2016121417;   10;   2.8; 360;eor
      13711;2016121418;   10;   2.7;  10;eor
      13711;2016121419;   10;   1.5;  80;eor
      13711;2016121420;   10;   0.5; 340;eor
      13711;2016121421;   10;   1.5; 260;eor
      13711;2016121422;   10;   0.9; 290;eor
      13711;2016121423;   10;   1.4; 270;eor
      13711;2016121500;   10;   1.2;  50;eor
      13711;2016121501;   10;   1.6;  50;eor
      13711;2016121502;   10;   1.5;  20;eor
      13711;2016121503;   10;   1.0;  60;eor
      13711;2016121504;   10;   0.8; 240;eor
      13711;2016121505;   10;   1.7;  30;eor
      13711;2016121506;   10;   1.5;  60;eor
      13711;2016121507;   10;   2.1;  50;eor
      13711;2016121508;   10;   4.5;  50;eor
      13711;2016121509;   10;   4.0;  50;eor
      13711;2016121510;   10;   3.2;  60;eor
      13711;2016121511;   10;   2.9;  70;eor
      13711;2016121512;   10;   2.9;  70;eor
      13711;2016121513;   10;   2.5;  80;eor
      13711;2016121514;   10;   2.7;  80;eor
      13711;2016121515;   10;   3.6;  80;eor
      13711;2016121516;   10;   3.3; 130;eor
      13711;2016121517;   10;   3.8; 130;eor
      13711;2016121518;   10;   1.8; 140;eor
      13711;2016121519;   10;   3.3; 160;eor
      13711;2016121520;   10;   2.2; 140;eor
      13711;2016121521;   10;   2.3; 140;eor
      13711;2016121522;   10;   2.3; 160;eor
      13711;2016121523;   10;   1.6; 180;eor
      13711;2016121600;   10;   2.0; 170;eor
      13711;2016121601;   10;   2.4; 170;eor
      13711;2016121602;   10;   5.1; 190;eor
      13711;2016121603;   10;   4.1; 180;eor
      13711;2016121604;   10;   4.2; 170;eor
      13711;2016121605;   10;   4.5; 180;eor
      13711;2016121606;   10;   3.6; 180;eor
      13711;2016121607;   10;   2.5; 170;eor
      13711;2016121608;   10;   2.4; 190;eor
      13711;2016121609;   10;   2.5; 190;eor
      13711;2016121610;   10;   2.7; 200;eor
      13711;2016121611;   10;   2.6; 220;eor
      13711;2016121612;   10;   3.3; 220;eor
      13711;2016121613;   10;   3.5; 230;eor
      13711;2016121614;   10;   2.5; 230;eor
      13711;2016121615;   10;   2.8; 260;eor
      13711;2016121616;   10;   2.7; 250;eor
      13711;2016121617;   10;   0.9; 250;eor
      13711;2016121618;   10;   1.4; 210;eor
      13711;2016121619;   10;   0.5;  80;eor
      13711;2016121620;   10;   0.9; 300;eor
      13711;2016121621;   10;   2.7; 250;eor
      13711;2016121622;   10;   3.4; 240;eor
      13711;2016121623;   10;   3.1; 250;eor
      13711;2016121700;   10;   1.4; 260;eor
      13711;2016121701;   10;   0.6;  70;eor
      13711;2016121702;   10;   0.6; 200;eor
      13711;2016121703;   10;   1.0; 210;eor
      13711;2016121704;   10;   0.8;  90;eor
      13711;2016121705;   10;   0.6; 280;eor
      13711;2016121706;   10;   0.9; 230;eor
      13711;2016121707;   10;   0.8; 220;eor
      13711;2016121708;   10;   0.6; 200;eor
      13711;2016121709;   10;   0.8; 210;eor
      13711;2016121710;   10;   1.8; 230;eor
      13711;2016121711;   10;   3.1; 240;eor
      13711;2016121712;   10;   3.3; 250;eor
      13711;2016121713;   10;   3.4; 250;eor
      13711;2016121714;   10;   2.7; 250;eor
      13711;2016121715;   10;   3.1; 260;eor
      13711;2016121716;   10;   2.9; 270;eor
      13711;2016121717;   10;   1.6; 260;eor
      13711;2016121718;   10;   2.8; 250;eor
      13711;2016121719;   10;   2.4; 250;eor
      13711;2016121720;   10;   1.8; 240;eor
      13711;2016121721;   10;   1.5; 230;eor
      13711;2016121722;   10;   2.3; 250;eor
      13711;2016121723;   10;   2.2; 240;eor
      13711;2016121800;   10;   1.6; 240;eor
      13711;2016121801;   10;   0.7; 270;eor
      13711;2016121802;   10;   1.2; 260;eor
      13711;2016121803;   10;   1.8; 240;eor
      13711;2016121804;   10;   1.3; 240;eor
      13711;2016121805;   10;   2.6; 240;eor
      13711;2016121806;   10;   2.6; 240;eor
      13711;2016121807;   10;   2.8; 260;eor
      13711;2016121808;   10;   2.9; 250;eor
      13711;2016121809;   10;   3.5; 260;eor
      13711;2016121810;   10;   2.7; 260;eor
      13711;2016121811;   10;   1.6; 240;eor
      13711;2016121812;   10;   2.3; 240;eor
      13711;2016121813;   10;   4.3; 270;eor
      13711;2016121814;   10;   3.4; 280;eor
      13711;2016121815;   10;   3.2; 290;eor
      13711;2016121816;   10;   3.1; 290;eor
      13711;2016121817;   10;   1.7; 300;eor
      13711;2016121818;   10;   2.0; 290;eor
      13711;2016121819;   10;   2.3; 300;eor
      13711;2016121820;   10;   1.0; 200;eor
      13711;2016121821;   10;   1.7; 250;eor
      13711;2016121822;   10;   1.4; 230;eor
      13711;2016121823;   10;   1.5; 250;eor
      13711;2016121900;   10;   1.0; 290;eor
      13711;2016121901;   10;   0.9; 210;eor
      13711;2016121902;   10;   1.0; 260;eor
      13711;2016121903;   10;   0.8; 350;eor
      13711;2016121904;   10;   1.7;  70;eor
      13711;2016121905;   10;   1.3;  90;eor
      13711;2016121906;   10;   1.8; 140;eor
      13711;2016121907;   10;   1.5;  50;eor
      13711;2016121908;   10;   2.4;  40;eor
      13711;2016121909;   10;   3.1;  40;eor
      13711;2016121910;   10;   3.0;  50;eor
      13711;2016121911;   10;   3.5;  80;eor
      13711;2016121912;   10;   3.7;  90;eor
      13711;2016121913;   10;   3.9; 120;eor
      13711;2016121914;   10;   4.9; 110;eor
      13711;2016121915;   10;   2.5; 110;eor
      13711;2016121916;   10;   2.1;  70;eor
      13711;2016121917;   10;   1.9;  50;eor
      13711;2016121918;   10;   1.6;  40;eor
      13711;2016121919;   10;   1.2;  80;eor
      13711;2016121920;   10;   2.6; 120;eor
      13711;2016121921;   10;   2.6; 160;eor
      13711;2016121922;   10;   2.3; 180;eor
      13711;2016121923;   10;   1.1; 180;eor
      13711;2016122000;   10;   0.9; 270;eor
      13711;2016122001;   10;   1.5;  20;eor
      13711;2016122002;   10;   2.3;  30;eor
      13711;2016122003;   10;   0.9;  20;eor
      13711;2016122004;   10;   1.2; 230;eor
      13711;2016122005;   10;   0.8; 210;eor
      13711;2016122006;   10;   1.0;  80;eor
      13711;2016122007;   10;   1.7;  80;eor
      13711;2016122008;   10;   3.2; 130;eor
      13711;2016122009;   10;   3.2; 130;eor
      13711;2016122010;   10;   2.3; 150;eor
      13711;2016122011;   10;   2.4;  70;eor
      13711;2016122012;   10;   2.3;  40;eor
      13711;2016122013;   10;   2.3; 100;eor
      13711;2016122014;   10;   3.2; 130;eor
      13711;2016122015;   10;   3.9; 130;eor
      13711;2016122016;   10;   3.5; 150;eor
      13711;2016122017;   10;   2.8; 160;eor
      13711;2016122018;   10;   1.4; 140;eor
      13711;2016122019;   10;   1.3; 160;eor
      13711;2016122020;   10;   1.6; 160;eor
      13711;2016122021;   10;   1.7; 140;eor
      13711;2016122022;   10;   1.5; 100;eor
      13711;2016122023;   10;   0.8; 200;eor
      13711;2016122100;   10;   0.7; 220;eor
      13711;2016122101;   10;   1.3; 200;eor
      13711;2016122102;   10;   2.2; 210;eor
      13711;2016122103;   10;   4.5; 240;eor
      13711;2016122104;   10;   4.4; 220;eor
      13711;2016122105;   10;   2.7; 230;eor
      13711;2016122106;   10;   3.4; 230;eor
      13711;2016122107;   10;   3.3; 240;eor
      13711;2016122108;   10;   3.3; 250;eor
      13711;2016122109;   10;   2.6; 250;eor
      13711;2016122110;   10;   3.6; 250;eor
      13711;2016122111;   10;   2.6; 250;eor
      13711;2016122112;   10;   2.6; 210;eor
      13711;2016122113;   10;   3.1; 190;eor
      13711;2016122114;   10;   3.3; 210;eor
      13711;2016122115;   10;   3.3; 240;eor
      13711;2016122116;   10;   2.8; 250;eor
      13711;2016122117;   10;   4.0; 260;eor
      13711;2016122118;   10;   4.1; 250;eor
      13711;2016122119;   10;   4.6; 260;eor
      13711;2016122120;   10;   3.3; 250;eor
      13711;2016122121;   10;   3.1; 240;eor
      13711;2016122122;   10;   3.2; 250;eor
      13711;2016122123;   10;   2.1; 250;eor
      13711;2016122200;   10;   3.4; 250;eor
      13711;2016122201;   10;   5.2; 250;eor
      13711;2016122202;   10;   5.4; 250;eor
      13711;2016122203;   10;   4.6; 260;eor
      13711;2016122204;   10;   4.5; 250;eor
      13711;2016122205;   10;   5.5; 260;eor
      13711;2016122206;   10;   4.3; 260;eor
      13711;2016122207;   10;   5.2; 250;eor
      13711;2016122208;   10;   5.5; 240;eor
      13711;2016122209;   10;   5.8; 240;eor
      13711;2016122210;   10;   3.7; 230;eor
      13711;2016122211;   10;   4.6; 220;eor
      13711;2016122212;   10;   3.9; 200;eor
      13711;2016122213;   10;   3.0; 230;eor
      13711;2016122214;   10;   2.7; 230;eor
      13711;2016122215;   10;   4.1; 200;eor
      13711;2016122216;   10;   4.4; 230;eor
      13711;2016122217;   10;   4.4; 250;eor
      13711;2016122218;   10;   3.6; 250;eor
      13711;2016122219;   10;   3.5; 250;eor
      13711;2016122220;   10;   3.9; 260;eor
      13711;2016122221;   10;   4.3; 250;eor
      13711;2016122222;   10;   3.4; 260;eor
      13711;2016122223;   10;   3.3; 260;eor
      13711;2016122300;   10;   3.1; 260;eor
      13711;2016122301;   10;   2.3; 260;eor
      13711;2016122302;   10;   1.8; 250;eor
      13711;2016122303;   10;   2.4; 270;eor
      13711;2016122304;   10;   2.1; 250;eor
      13711;2016122305;   10;   2.1; 280;eor
      13711;2016122306;   10;   1.6; 230;eor
      13711;2016122307;   10;   3.3; 250;eor
      13711;2016122308;   10;   3.7; 250;eor
      13711;2016122309;   10;   3.6; 220;eor
      13711;2016122310;   10;   2.8; 220;eor
      13711;2016122311;   10;   3.1; 220;eor
      13711;2016122312;   10;   4.2; 230;eor
      13711;2016122313;   10;   3.5; 210;eor
      13711;2016122314;   10;   3.0; 230;eor
      13711;2016122315;   10;   3.3; 250;eor
      13711;2016122316;   10;   2.1; 240;eor
      13711;2016122317;   10;   2.2; 240;eor
      13711;2016122318;   10;   1.9; 230;eor
      13711;2016122319;   10;   3.5; 250;eor
      13711;2016122320;   10;   4.1; 210;eor
      13711;2016122321;   10;   4.8; 220;eor
      13711;2016122322;   10;   5.0; 220;eor
      13711;2016122323;   10;   4.5; 220;eor
      13711;2016122400;   10;   5.7; 230;eor
      13711;2016122401;   10;   8.5; 230;eor
      13711;2016122402;   10;   6.6; 220;eor
      13711;2016122403;   10;   7.7; 220;eor
      13711;2016122404;   10;   7.3; 230;eor
      13711;2016122405;   10;   7.4; 220;eor
      13711;2016122406;   10;   5.7; 220;eor
      13711;2016122407;   10;   5.3; 220;eor
      13711;2016122408;   10;   7.8; 240;eor
      13711;2016122409;   10;   7.9; 240;eor
      13711;2016122410;   10;   7.8; 230;eor
      13711;2016122411;   10;   6.1; 240;eor
      13711;2016122412;   10;   6.7; 250;eor
      13711;2016122413;   10;   6.9; 240;eor
      13711;2016122414;   10;   6.2; 240;eor
      13711;2016122415;   10;   4.7; 240;eor
      13711;2016122416;   10;   3.8; 240;eor
      13711;2016122417;   10;   6.5; 250;eor
      13711;2016122418;   10;   8.4; 250;eor
      13711;2016122419;   10;   7.8; 250;eor
      13711;2016122420;   10;   7.2; 240;eor
      13711;2016122421;   10;   5.9; 240;eor
      13711;2016122422;   10;   7.1; 230;eor
      13711;2016122423;   10;   7.5; 240;eor
      13711;2016122500;   10;   7.7; 240;eor
      13711;2016122501;   10;   6.8; 240;eor
      13711;2016122502;   10;   6.4; 240;eor
      13711;2016122503;   10;   6.0; 240;eor
      13711;2016122504;   10;   6.1; 250;eor
      13711;2016122505;   10;   6.4; 250;eor
      13711;2016122506;   10;   5.9; 250;eor
      13711;2016122507;   10;   7.3; 240;eor
      13711;2016122508;   10;   8.4; 250;eor
      13711;2016122509;   10;   8.6; 250;eor
      13711;2016122510;   10;   7.8; 240;eor
      13711;2016122511;   10;   8.1; 240;eor
      13711;2016122512;   10;   9.3; 240;eor
      13711;2016122513;   10;   9.3; 240;eor
      13711;2016122514;   10;   6.2; 250;eor
      13711;2016122515;   10;   4.5; 240;eor
      13711;2016122516;   10;   4.6; 240;eor
      13711;2016122517;   10;   4.3; 250;eor
      13711;2016122518;   10;   5.7; 250;eor
      13711;2016122519;   10;   5.7; 240;eor
      13711;2016122520;   10;   5.3; 240;eor
      13711;2016122521;   10;   4.9; 240;eor
      13711;2016122522;   10;   5.5; 250;eor
      13711;2016122523;   10;   5.5; 250;eor
      13711;2016122600;   10;   5.8; 240;eor
      13711;2016122601;   10;   5.4; 240;eor
      13711;2016122602;   10;   5.2; 240;eor
      13711;2016122603;   10;   4.8; 230;eor
      13711;2016122604;   10;   4.9; 240;eor
      13711;2016122605;   10;   5.5; 230;eor
