STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2961;20180106;   10;  12.3;   6.7;    3;  -999;-999;    0.000;-999;  -999;   6.8; 1004.83;    3.5;   85.50;    5.5;    1.8;-999;eor
       2961;20180107;   10;  13.4;   5.5;    3;  -999;-999;    6.767;-999;  -999;   4.3; 1027.83;    1.8;   62.13;    2.8;    1.4;-999;eor
       2961;20180108;   10;  18.0;   8.5;    3;  -999;-999;    7.417;-999;  -999;   4.9; 1030.89;    2.3;   68.04;    3.0;    1.6;-999;eor
       2961;20180109;   10;  23.5;  15.6;    3;  -999;-999;    3.283;-999;  -999;   5.0; 1015.80;    3.3;   64.00;    4.0;    2.2;-999;eor
       2961;20180110;   10;  10.0;   5.7;    3;  -999;-999;    0.467;-999;  -999;   6.7; 1008.65;    3.3;   85.71;    4.5;    2.2;-999;eor
       2961;20180111;   10;  12.4;   6.5;    3;  -999;-999;    0.000;-999;  -999;   7.5; 1015.22;    3.5;   95.88;    4.2;    2.6;-999;eor
       2961;20180112;   10;  17.4;  11.1;    3;  -999;-999;    0.000;-999;  -999;   6.5; 1025.53;    2.7;   87.38;    3.3;    1.7;-999;eor
       2961;20180113;   10;  16.0;  10.6;    3;  -999;-999;    0.000;-999;  -999;   5.6; 1027.97;    1.1;   83.33;    2.1;   -0.9;-999;eor
       2961;20180114;   10;  17.0;  11.2;    3;  -999;-999;    5.233;-999;  -999;   4.5; 1024.03;   -0.1;   74.63;    0.8;   -1.5;-999;eor
       2961;20180115;   10;  22.4;  14.3;    3;  -999;-999;    0.483;-999;  -999;   5.5; 1002.70;    1.0;   83.08;    3.3;   -1.6;-999;eor
       2961;20180116;   10;  21.8;  10.9;    3;  -999;-999;    0.600;-999;  -999;   6.9;  981.93;    3.0;   90.50;    5.5;    0.7;-999;eor
       2961;20180117;   10;  14.9;   9.6;    3;  -999;-999;    1.583;-999;  -999;   6.3;  987.40;    1.8;   90.71;    3.4;    1.1;-999;eor
       2961;20180118;   10;  16.9;  10.3;    3;  -999;-999;    0.000;-999;  -999;   6.5;  988.39;    1.8;   93.25;    2.9;    0.7;-999;eor
       2961;20180119;   10;  11.7;   7.0;    3;  -999;-999;    2.667;-999;  -999;   6.5;  998.96;    1.8;   93.79;    3.0;    0.8;-999;eor
       2961;20180120;   10;  10.9;   6.6;    3;  -999;-999;    0.000;-999;  -999;   6.3;  999.94;    1.7;   90.92;    2.1;    0.9;-999;eor
       2961;20180121;   10;  10.4;   3.4;    3;  -999;-999;    3.533;-999;  -999;   6.1; 1009.10;    0.9;   93.17;    5.4;   -1.6;-999;eor
