STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
        400;1991011009;   10;   5.0; 190;eor
        400;1991011012;   10;   6.0; 220;eor
        400;1991011015;   10;   7.0; 220;eor
        400;1991011018;   10;   7.0; 220;eor
        400;1991011021;   10;   6.0; 220;eor
        400;1991011100;   10;   5.0; 220;eor
        400;1991011103;   10;   4.0; 220;eor
        400;1991011106;   10;   4.0; 210;eor
        400;1991011109;   10;   4.0; 200;eor
        400;1991011112;   10;   4.0; 220;eor
        400;1991011115;   10;   3.0; 210;eor
        400;1991011118;   10;   2.0; 210;eor
        400;1991011121;   10;   3.0; 220;eor
        400;1991011200;   10;   3.0; 220;eor
        400;1991011203;   10;   9.0; 260;eor
        400;1991011206;   10;   6.0; 240;eor
        400;1991011209;   10;   4.0; 230;eor
        400;1991011212;   10;   6.0; 230;eor
        400;1991011215;   10;   4.0; 220;eor
        400;1991011218;   10;   4.0; 220;eor
        400;1991011221;   10;   2.0; 250;eor
        400;1991011300;   10;   1.0; 270;eor
        400;1991011303;   10;   1.0; 250;eor
        400;1991011306;   10;   1.0; 300;eor
        400;1991011309;   10;   2.0; 270;eor
        400;1991011312;   10;   2.0; 260;eor
        400;1991011315;   10;   1.0; 350;eor
        400;1991011318;   10;   1.0;  10;eor
        400;1991011321;   10;   1.0;  30;eor
        400;1991011400;   10;   2.0;  50;eor
        400;1991011403;   10;   2.0;  80;eor
        400;1991011406;   10;   2.0;  80;eor
        400;1991011409;   10;   2.0;  40;eor
        400;1991011412;   10;   4.0;  90;eor
        400;1991011415;   10;   2.0;  90;eor
        400;1991011418;   10;   1.0;  40;eor
        400;1991011421;   10;   2.0;  60;eor
        400;1991011500;   10;   2.0;  50;eor
        400;1991011503;   10;   1.0;  60;eor
        400;1991011506;   10;   2.0;  70;eor
        400;1991011509;   10;   2.0;  80;eor
        400;1991011512;   10;   3.0;  80;eor
        400;1991011515;   10;   3.0;  60;eor
        400;1991011518;   10;   1.0;  90;eor
        400;1991011521;   10;   2.0; 120;eor
        400;1991011600;   10;   3.0; 120;eor
        400;1991011603;   10;   2.0;  90;eor
        400;1991011606;   10;   2.0; 110;eor
        400;1991011609;   10;   3.0; 100;eor
        400;1991011612;   10;   2.0;  70;eor
        400;1991011615;   10;   2.0;  80;eor
        400;1991011618;   10;   2.0; 100;eor
        400;1991011621;   10;   1.0; 100;eor
        400;1991011700;   10;   1.0; 100;eor
        400;1991011703;   10;   2.0; 100;eor
        400;1991011706;   10;   2.0; 100;eor
        400;1991011709;   10;   2.0; 120;eor
        400;1991011712;   10;   3.0; 140;eor
        400;1991011715;   10;   1.0; 110;eor
        400;1991011718;   10;   2.0; 110;eor
        400;1991011721;   10;   2.0; 120;eor
        400;1991011800;   10;   1.0; 130;eor
        400;1991011803;   10;   2.0; 110;eor
        400;1991011806;   10;   1.0; 100;eor
        400;1991011809;   10;   1.0; 120;eor
        400;1991011812;   10;   1.0; 130;eor
        400;1991011815;   10;   1.0; 120;eor
        400;1991011818;   10;   2.0; 100;eor
        400;1991011821;   10;   2.0; 110;eor
        400;1991011900;   10;   2.0; 110;eor
        400;1991011903;   10;   2.0; 110;eor
        400;1991011906;   10;   2.0; 120;eor
        400;1991011909;   10;   2.0; 120;eor
        400;1991011912;   10;   2.0; 130;eor
        400;1991011915;   10;   2.0; 130;eor
        400;1991011918;   10;   1.0; 130;eor
        400;1991011921;   10;   1.0; 110;eor
        400;1991012000;   10;   0.0;   0;eor
        400;1991012003;   10;   1.0; 280;eor
        400;1991012006;   10;   2.0; 240;eor
        400;1991012009;   10;   1.0; 240;eor
        400;1991012012;   10;   2.0; 220;eor
        400;1991012015;   10;   1.0; 210;eor
        400;1991012018;   10;   3.0; 220;eor
        400;1991012021;   10;   1.0; 210;eor
        400;1991012100;   10;   2.0; 190;eor
        400;1991012103;   10;   3.0; 180;eor
        400;1991012106;   10;   3.0; 210;eor
        400;1991012109;   10;   4.0; 230;eor
        400;1991012112;   10;   3.0; 260;eor
        400;1991012115;   10;   2.0; 230;eor
        400;1991012118;   10;   1.0; 250;eor
        400;1991012121;   10;   0.0;   0;eor
        400;1991012200;   10;   1.0; 310;eor
        400;1991012203;   10;   1.0;  20;eor
        400;1991012206;   10;   1.0; 320;eor
        400;1991012209;   10;   1.0; 320;eor
        400;1991012212;   10;   1.0;  10;eor
        400;1991012215;   10;   1.0;  10;eor
        400;1991012218;   10;   1.0;  30;eor
        400;1991012221;   10;   1.0; 320;eor
        400;1991012300;   10;   1.0; 290;eor
        400;1991012303;   10;   1.0; 300;eor
        400;1991012306;   10;   2.0; 270;eor
        400;1991012309;   10;   3.0; 280;eor
        400;1991012312;   10;   4.0; 260;eor
        400;1991012315;   10;   4.0; 270;eor
        400;1991012318;   10;   4.0; 280;eor
        400;1991012321;   10;   4.0; 290;eor
        400;1991012400;   10;   3.0; 280;eor
        400;1991012403;   10;   3.0; 270;eor
        400;1991012406;   10;   4.0; 280;eor
        400;1991012409;   10;   2.0; 290;eor
        400;1991012412;   10;   3.0; 280;eor
        400;1991012415;   10;   2.0; 290;eor
        400;1991012418;   10;   1.0; 250;eor
        400;1991012421;   10;   1.0; 250;eor
        400;1991012500;   10;   1.0; 250;eor
        400;1991012503;   10;   1.0; 250;eor
        400;1991012506;   10;   1.0; 250;eor
        400;1991012509;   10;   3.0; 240;eor
        400;1991012512;   10;   3.0; 260;eor
        400;1991012515;   10;   3.0; 250;eor
        400;1991012518;   10;   3.0; 270;eor
        400;1991012521;   10;   2.0; 280;eor
        400;1991012600;   10;   3.0; 280;eor
        400;1991012603;   10;   3.0; 290;eor
        400;1991012606;   10;   2.0; 290;eor
        400;1991012609;   10;   3.0; 280;eor
        400;1991012612;   10;   3.0; 280;eor
        400;1991012615;   10;   3.0; 280;eor
        400;1991012618;   10;   2.0; 270;eor
        400;1991012621;   10;   1.0; 260;eor
        400;1991012700;   10;   2.0; 240;eor
        400;1991012703;   10;   2.0; 280;eor
        400;1991012706;   10;   2.0; 280;eor
        400;1991012709;   10;   1.0; 280;eor
        400;1991012712;   10;   1.0; 340;eor
        400;1991012715;   10;   2.0; 280;eor
        400;1991012718;   10;   2.0; 280;eor
        400;1991012721;   10;   3.0; 290;eor
        400;1991012800;   10;   2.0; 310;eor
        400;1991012803;   10;   1.0; 200;eor
        400;1991012806;   10;   2.0; 240;eor
        400;1991012809;   10;   2.0; 240;eor
        400;1991012812;   10;   2.0; 250;eor
        400;1991012815;   10;   3.0; 230;eor
        400;1991012818;   10;   2.0; 270;eor
        400;1991012821;   10;   2.0; 260;eor
        400;1991012900;   10;   3.0; 280;eor
        400;1991012903;   10;   2.0; 300;eor
        400;1991012906;   10;   2.0; 280;eor
        400;1991012909;   10;   2.0; 340;eor
        400;1991012912;   10;   1.0; 340;eor
        400;1991012915;   10;   1.0;  30;eor
        400;1991012918;   10;   1.0; 310;eor
        400;1991012921;   10;   1.0; 320;eor
        400;1991013000;   10;   1.0; 340;eor
        400;1991013003;   10;   1.0; 360;eor
        400;1991013006;   10;   1.0; 360;eor
        400;1991013009;   10;   2.0;  30;eor
        400;1991013012;   10;   2.0;  70;eor
        400;1991013015;   10;   2.0; 100;eor
        400;1991013018;   10;   3.0;  80;eor
        400;1991013021;   10;   2.0; 100;eor
        400;1991013100;   10;   3.0; 100;eor
        400;1991013103;   10;   1.0;  90;eor
        400;1991013106;   10;   2.0; 100;eor
        400;1991013109;   10;   2.0; 100;eor
        400;1991013112;   10;   3.0; 120;eor
        400;1991013115;   10;   4.0;  90;eor
        400;1991013118;   10;   3.0; 100;eor
        400;1991013121;   10;   3.0; 110;eor
        400;1991020100;   10;   2.0; 100;eor
        400;1991020103;   10;   2.0; 100;eor
        400;1991020106;   10;   3.0; 100;eor
        400;1991020109;   10;   3.0; 110;eor
        400;1991020112;   10;   4.0; 100;eor
        400;1991020115;   10;   3.0; 110;eor
        400;1991020118;   10;   3.0; 100;eor
        400;1991020121;   10;   3.0; 100;eor
        400;1991020200;   10;   3.0; 100;eor
        400;1991020203;   10;   3.0;  90;eor
        400;1991020206;   10;   3.0; 100;eor
        400;1991020209;   10;   3.0;  90;eor
        400;1991020212;   10;   4.0;  80;eor
        400;1991020215;   10;   4.0;  80;eor
        400;1991020218;   10;   3.0;  80;eor
        400;1991020221;   10;   2.0;  80;eor
        400;1991020300;   10;   4.0;  80;eor
        400;1991020303;   10;   3.0;  70;eor
        400;1991020306;   10;   3.0;  80;eor
        400;1991020309;   10;   4.0;  80;eor
        400;1991020312;   10;   3.0;  80;eor
        400;1991020315;   10;   3.0;  60;eor
        400;1991020318;   10;   1.0;  60;eor
        400;1991020321;   10;   1.0;  60;eor
        400;1991020400;   10;   1.0;  20;eor
        400;1991020403;   10;   2.0;  40;eor
        400;1991020406;   10;   1.0;  20;eor
        400;1991020409;   10;   2.0; 340;eor
        400;1991020412;   10;   1.0; 340;eor
        400;1991020415;   10;   2.0;  40;eor
        400;1991020418;   10;   2.0;  40;eor
        400;1991020421;   10;   2.0;  30;eor
        400;1991020500;   10;   1.0;  80;eor
        400;1991020503;   10;   1.0;  60;eor
        400;1991020506;   10;   1.0;  20;eor
        400;1991020509;   10;   2.0;  30;eor
        400;1991020512;   10;   3.0;  80;eor
        400;1991020515;   10;   3.0;  50;eor
        400;1991020518;   10;   5.0;  90;eor
        400;1991020521;   10;   5.0;  90;eor
        400;1991020600;   10;   4.0;  50;eor
        400;1991020603;   10;   3.0;  50;eor
        400;1991020606;   10;   3.0;  50;eor
        400;1991020609;   10;   3.0;  50;eor
        400;1991020612;   10;   3.0;  80;eor
        400;1991020615;   10;   3.0;  50;eor
        400;1991020618;   10;   2.0;  50;eor
        400;1991020621;   10;   2.0;  60;eor
        400;1991020700;   10;   2.0;  70;eor
        400;1991020703;   10;   3.0;  50;eor
        400;1991020706;   10;   3.0;  50;eor
        400;1991020709;   10;   4.0;  50;eor
        400;1991020712;   10;   4.0;  60;eor
        400;1991020715;   10;   4.0;  90;eor
        400;1991020718;   10;   4.0;  90;eor
        400;1991020721;   10;   1.0;  70;eor
        400;1991020800;   10;   3.0;  70;eor
        400;1991020803;   10;   4.0;  70;eor
        400;1991020806;   10;   4.0;  80;eor
        400;1991020809;   10;   4.0;  70;eor
        400;1991020812;   10;   5.0;  70;eor
        400;1991020815;   10;   4.0;  90;eor
        400;1991020818;   10;   3.0;  80;eor
        400;1991020821;   10;   3.0;  80;eor
        400;1991020900;   10;   2.0;  80;eor
        400;1991020903;   10;   2.0;  80;eor
        400;1991020906;   10;   2.0;  80;eor
        400;1991020909;   10;   1.0; 120;eor
        400;1991020912;   10;   1.0; 190;eor
        400;1991020915;   10;   1.0; 110;eor
        400;1991020918;   10;   1.0; 120;eor
        400;1991020921;   10;   1.0;  70;eor
        400;1991021000;   10;   2.0; 100;eor
        400;1991021003;   10;   2.0;  90;eor
        400;1991021006;   10;   3.0; 100;eor
        400;1991021009;   10;   2.0; 100;eor
        400;1991021012;   10;   2.0; 150;eor
        400;1991021015;   10;   2.0; 270;eor
        400;1991021018;   10;   1.0; 310;eor
        400;1991021021;   10;   1.0; 330;eor
        400;1991021100;   10;   2.0; 330;eor
        400;1991021103;   10;   2.0; 250;eor
        400;1991021106;   10;   2.0; 260;eor
        400;1991021109;   10;   3.0; 240;eor
        400;1991021112;   10;   3.0; 230;eor
        400;1991021115;   10;   2.0; 220;eor
        400;1991021118;   10;   2.0; 190;eor
        400;1991021121;   10;   2.0; 220;eor
        400;1991021200;   10;   1.0; 190;eor
        400;1991021203;   10;   1.0; 180;eor
        400;1991021206;   10;   1.0; 190;eor
        400;1991021209;   10;   1.0; 210;eor
        400;1991021212;   10;   3.0; 230;eor
        400;1991021215;   10;   2.0; 240;eor
        400;1991021218;   10;   2.0; 240;eor
        400;1991021221;   10;   1.0; 240;eor
        400;1991021300;   10;   1.0; 260;eor
        400;1991021303;   10;   1.0; 280;eor
        400;1991021306;   10;   2.0; 280;eor
        400;1991021309;   10;   3.0; 280;eor
        400;1991021312;   10;   3.0; 250;eor
        400;1991021315;   10;   3.0; 290;eor
        400;1991021318;   10;   3.0; 280;eor
        400;1991021321;   10;   3.0; 280;eor
        400;1991021400;   10;   4.0; 280;eor
        400;1991021403;   10;   3.0; 280;eor
        400;1991021406;   10;   4.0; 280;eor
        400;1991021409;   10;   4.0; 260;eor
        400;1991021412;   10;   4.0; 280;eor
        400;1991021415;   10;   4.0; 270;eor
        400;1991021418;   10;   3.0; 270;eor
        400;1991021421;   10;   4.0; 250;eor
        400;1991021500;   10;   3.0; 250;eor
        400;1991021503;   10;   4.0; 260;eor
        400;1991021506;   10;   4.0; 220;eor
        400;1991021509;   10;   5.0; 230;eor
        400;1991021512;   10;   3.0; 220;eor
        400;1991021515;   10;   3.0; 190;eor
        400;1991021518;   10;   3.0; 190;eor
        400;1991021521;   10;   3.0; 170;eor
        400;1991021600;   10;   2.0; 140;eor
        400;1991021603;   10;   1.0; 100;eor
        400;1991021606;   10;   2.0;  60;eor
        400;1991021609;   10;   2.0;  30;eor
        400;1991021612;   10;   2.0; 360;eor
        400;1991021615;   10;   2.0; 340;eor
        400;1991021618;   10;   2.0; 300;eor
        400;1991021621;   10;   1.0; 330;eor
        400;1991021700;   10;   2.0; 300;eor
        400;1991021703;   10;   3.0; 280;eor
        400;1991021706;   10;   3.0; 280;eor
        400;1991021709;   10;   4.0; 230;eor
        400;1991021712;   10;   6.0; 230;eor
        400;1991021715;   10;   5.0; 230;eor
        400;1991021718;   10;   5.0; 260;eor
        400;1991021721;   10;   5.0; 260;eor
        400;1991021800;   10;   4.0; 270;eor
        400;1991021803;   10;   4.0; 290;eor
        400;1991021806;   10;   1.0; 290;eor
        400;1991021809;   10;   2.0; 280;eor
        400;1991021812;   10;   1.0; 190;eor
        400;1991021815;   10;   1.0; 250;eor
        400;1991021818;   10;   1.0; 320;eor
        400;1991021821;   10;   0.0;   0;eor
        400;1991021900;   10;   0.0;   0;eor
        400;1991021903;   10;   1.0; 120;eor
        400;1991021906;   10;   1.0; 130;eor
        400;1991021909;   10;   1.0; 130;eor
        400;1991021912;   10;   1.0; 250;eor
        400;1991021915;   10;   1.0; 260;eor
        400;1991021918;   10;   1.0; 260;eor
        400;1991021921;   10;   1.0; 260;eor
        400;1991022000;   10;   0.0;   0;eor
        400;1991022003;   10;   1.0; 190;eor
        400;1991022006;   10;   1.0; 140;eor
        400;1991022009;   10;   1.0; 130;eor
        400;1991022012;   10;   2.0; 240;eor
        400;1991022015;   10;   1.0; 190;eor
        400;1991022018;   10;   0.0;   0;eor
        400;1991022021;   10;   0.0;   0;eor
        400;1991022100;   10;   1.0; 140;eor
        400;1991022103;   10;   1.0; 130;eor
        400;1991022106;   10;   1.0; 130;eor
        400;1991022109;   10;   1.0; 120;eor
        400;1991022112;   10;   1.0; 120;eor
        400;1991022115;   10;   1.0; 130;eor
        400;1991022118;   10;   2.0; 100;eor
        400;1991022121;   10;   2.0; 120;eor
        400;1991022200;   10;   1.0; 130;eor
        400;1991022203;   10;   1.0; 130;eor
        400;1991022206;   10;   1.0; 130;eor
        400;1991022209;   10;   1.0; 180;eor
        400;1991022212;   10;   3.0; 270;eor
        400;1991022215;   10;   3.0; 220;eor
        400;1991022218;   10;   2.0; 220;eor
        400;1991022221;   10;   1.0; 190;eor
        400;1991022300;   10;   2.0; 190;eor
        400;1991022303;   10;   2.0; 150;eor
        400;1991022306;   10;   3.0; 180;eor
        400;1991022309;   10;   4.0; 190;eor
        400;1991022312;   10;   3.0; 190;eor
        400;1991022315;   10;   3.0; 190;eor
        400;1991022318;   10;   3.0; 210;eor
        400;1991022321;   10;   2.0; 210;eor
        400;1991022400;   10;   3.0; 220;eor
        400;1991022403;   10;   4.0; 220;eor
        400;1991022406;   10;   3.0; 220;eor
        400;1991022409;   10;   3.0; 220;eor
        400;1991022412;   10;   3.0; 200;eor
        400;1991022415;   10;   3.0; 210;eor
        400;1991022418;   10;   2.0; 190;eor
        400;1991022421;   10;   1.0; 150;eor
        400;1991022500;   10;   1.0; 190;eor
        400;1991022503;   10;   1.0; 190;eor
        400;1991022506;   10;   1.0; 150;eor
        400;1991022509;   10;   1.0; 240;eor
        400;1991022512;   10;   3.0; 280;eor
        400;1991022515;   10;   2.0; 310;eor
        400;1991022518;   10;   2.0; 250;eor
        400;1991022521;   10;   2.0; 280;eor
        400;1991022600;   10;   1.0; 300;eor
        400;1991022603;   10;   2.0; 280;eor
        400;1991022606;   10;   2.0; 260;eor
        400;1991022609;   10;   1.0; 320;eor
        400;1991022612;   10;   2.0; 340;eor
        400;1991022615;   10;   1.0;  30;eor
        400;1991022618;   10;   1.0;  10;eor
        400;1991022621;   10;   2.0;  40;eor
        400;1991022700;   10;   1.0;  60;eor
        400;1991022703;   10;   1.0;  20;eor
        400;1991022706;   10;   1.0;  20;eor
        400;1991022709;   10;   3.0;  50;eor
        400;1991022712;   10;   3.0;  40;eor
        400;1991022715;   10;   3.0;  50;eor
        400;1991022718;   10;   2.0;  40;eor
        400;1991022721;   10;   3.0;  50;eor
        400;1991022800;   10;   2.0;  70;eor
        400;1991022803;   10;   2.0;  80;eor
        400;1991022806;   10;   3.0;  80;eor
        400;1991022809;   10;   1.0; 110;eor
        400;1991022812;   10;   2.0; 100;eor
        400;1991022815;   10;   3.0;  90;eor
        400;1991022818;   10;   2.0; 100;eor
        400;1991022821;   10;   4.0; 100;eor
        400;1991030100;   10;   4.0; 100;eor
        400;1991030103;   10;   3.0;  80;eor
        400;1991030106;   10;   3.0;  90;eor
        400;1991030109;   10;   4.0; 100;eor
        400;1991030112;   10;   4.0;  80;eor
        400;1991030115;   10;   3.0; 100;eor
        400;1991030118;   10;   2.0;  90;eor
        400;1991030121;   10;   2.0;  90;eor
        400;1991030200;   10;   2.0;  80;eor
        400;1991030203;   10;   3.0;  90;eor
        400;1991030206;   10;   3.0;  90;eor
        400;1991030209;   10;   3.0; 100;eor
        400;1991030212;   10;   5.0;  90;eor
        400;1991030215;   10;   3.0;  90;eor
        400;1991030218;   10;   2.0;  90;eor
        400;1991030221;   10;   2.0; 100;eor
        400;1991030300;   10;   2.0; 100;eor
        400;1991030303;   10;   2.0; 150;eor
        400;1991030306;   10;   2.0; 130;eor
        400;1991030309;   10;   1.0; 160;eor
        400;1991030312;   10;   2.0; 240;eor
        400;1991030315;   10;   2.0; 220;eor
        400;1991030318;   10;   2.0; 140;eor
        400;1991030321;   10;   0.0; 190;eor
        400;1991030400;   10;   1.0; 190;eor
        400;1991030403;   10;   1.0; 180;eor
        400;1991030406;   10;   1.0; 180;eor
        400;1991030409;   10;   2.0; 220;eor
        400;1991030412;   10;   2.0; 280;eor
        400;1991030415;   10;   1.0; 270;eor
        400;1991030418;   10;   1.0; 130;eor
        400;1991030421;   10;   1.0;  80;eor
        400;1991030500;   10;   2.0; 100;eor
        400;1991030503;   10;   2.0; 100;eor
        400;1991030506;   10;   2.0; 100;eor
        400;1991030509;   10;   3.0; 120;eor
        400;1991030512;   10;   3.0;  90;eor
        400;1991030515;   10;   2.0; 100;eor
        400;1991030518;   10;   1.0;  90;eor
        400;1991030521;   10;   2.0; 100;eor
        400;1991030600;   10;   3.0; 100;eor
        400;1991030603;   10;   3.0; 110;eor
        400;1991030606;   10;   3.0; 100;eor
        400;1991030609;   10;   3.0; 100;eor
        400;1991030612;   10;   4.0; 100;eor
        400;1991030615;   10;   3.0; 100;eor
        400;1991030618;   10;   3.0; 100;eor
        400;1991030621;   10;   3.0; 110;eor
        400;1991030700;   10;   3.0; 100;eor
        400;1991030703;   10;   4.0; 100;eor
        400;1991030706;   10;   3.0; 100;eor
        400;1991030709;   10;   3.0; 100;eor
        400;1991030712;   10;   4.0; 100;eor
        400;1991030715;   10;   3.0; 120;eor
        400;1991030718;   10;   4.0;  90;eor
        400;1991030721;   10;   3.0; 100;eor
        400;1991030800;   10;   2.0; 100;eor
        400;1991030803;   10;   3.0;  90;eor
        400;1991030806;   10;   4.0;  80;eor
        400;1991030809;   10;   4.0; 100;eor
        400;1991030812;   10;   4.0; 100;eor
        400;1991030815;   10;   3.0;  90;eor
        400;1991030818;   10;   3.0;  70;eor
        400;1991030821;   10;   4.0;  80;eor
        400;1991030900;   10;   3.0;  90;eor
        400;1991030903;   10;   4.0;  90;eor
        400;1991030906;   10;   2.0;  70;eor
        400;1991030909;   10;   4.0;  90;eor
        400;1991030912;   10;   3.0;  90;eor
        400;1991030915;   10;   3.0;  90;eor
        400;1991030918;   10;   2.0;  70;eor
        400;1991030921;   10;   1.0;  80;eor
        400;1991031000;   10;   1.0; 110;eor
        400;1991031003;   10;   1.0; 190;eor
        400;1991031006;   10;   1.0; 250;eor
        400;1991031009;   10;   2.0; 240;eor
        400;1991031012;   10;   3.0; 260;eor
        400;1991031015;   10;   2.0; 250;eor
        400;1991031018;   10;   0.0;   0;eor
        400;1991031021;   10;   0.0;   0;eor
        400;1991031100;   10;   1.0; 250;eor
        400;1991031103;   10;   0.0;   0;eor
        400;1991031106;   10;   1.0; 250;eor
        400;1991031109;   10;   1.0; 110;eor
        400;1991031112;   10;   1.0; 110;eor
        400;1991031115;   10;   1.0; 140;eor
        400;1991031118;   10;   1.0;  90;eor
        400;1991031121;   10;   1.0; 110;eor
        400;1991031200;   10;   1.0; 140;eor
        400;1991031203;   10;   1.0; 150;eor
        400;1991031206;   10;   1.0; 190;eor
        400;1991031209;   10;   1.0; 240;eor
        400;1991031212;   10;   1.0; 240;eor
        400;1991031215;   10;   1.0; 270;eor
        400;1991031218;   10;   0.0;   0;eor
        400;1991031221;   10;   0.0;   0;eor
        400;1991031300;   10;   0.0;   0;eor
        400;1991031303;   10;   1.0;  70;eor
        400;1991031306;   10;   2.0;  30;eor
        400;1991031309;   10;   1.0;  70;eor
        400;1991031312;   10;   2.0;  60;eor
        400;1991031315;   10;   2.0;  70;eor
        400;1991031318;   10;   2.0;  70;eor
        400;1991031321;   10;   1.0;  80;eor
        400;1991031400;   10;   1.0; 110;eor
        400;1991031403;   10;   1.0; 140;eor
        400;1991031406;   10;   2.0; 140;eor
        400;1991031409;   10;   1.0; 190;eor
        400;1991031412;   10;   2.0; 220;eor
        400;1991031415;   10;   4.0; 220;eor
        400;1991031418;   10;   1.0; 190;eor
        400;1991031421;   10;   1.0; 190;eor
        400;1991031500;   10;   2.0; 150;eor
        400;1991031503;   10;   1.0; 150;eor
        400;1991031506;   10;   1.0; 160;eor
        400;1991031509;   10;   2.0; 230;eor
        400;1991031512;   10;   3.0; 230;eor
        400;1991031515;   10;   3.0; 250;eor
        400;1991031518;   10;   3.0; 260;eor
        400;1991031521;   10;   1.0; 250;eor
        400;1991031600;   10;   0.0;   0;eor
        400;1991031603;   10;   0.0;   0;eor
        400;1991031606;   10;   1.0; 250;eor
        400;1991031609;   10;   2.0;  60;eor
        400;1991031612;   10;   2.0; 110;eor
        400;1991031615;   10;   2.0;  80;eor
        400;1991031618;   10;   2.0;  70;eor
        400;1991031621;   10;   3.0;  70;eor
        400;1991031700;   10;   2.0;  90;eor
        400;1991031703;   10;   3.0; 100;eor
        400;1991031706;   10;   2.0; 100;eor
        400;1991031709;   10;   2.0;  80;eor
        400;1991031712;   10;   3.0; 110;eor
        400;1991031715;   10;   3.0;  80;eor
        400;1991031718;   10;   2.0;  70;eor
        400;1991031721;   10;   2.0;  60;eor
        400;1991031800;   10;   3.0;  70;eor
        400;1991031803;   10;   2.0;  80;eor
        400;1991031806;   10;   3.0;  80;eor
        400;1991031809;   10;   2.0;  80;eor
        400;1991031812;   10;   2.0;  70;eor
        400;1991031815;   10;   1.0;  60;eor
        400;1991031818;   10;   1.0;  10;eor
        400;1991031821;   10;   1.0;  10;eor
        400;1991031900;   10;   1.0; 310;eor
        400;1991031903;   10;   1.0; 210;eor
        400;1991031906;   10;   3.0; 160;eor
        400;1991031909;   10;   4.0; 220;eor
        400;1991031912;   10;   5.0; 220;eor
        400;1991031915;   10;   5.0; 220;eor
        400;1991031918;   10;   4.0; 220;eor
        400;1991031921;   10;   3.0; 220;eor
        400;1991032000;   10;   4.0; 220;eor
        400;1991032003;   10;   4.0; 230;eor
        400;1991032006;   10;   5.0; 240;eor
        400;1991032009;   10;   4.0; 280;eor
        400;1991032012;   10;   4.0; 260;eor
        400;1991032015;   10;   5.0; 280;eor
        400;1991032018;   10;   2.0; 250;eor
        400;1991032021;   10;   1.0; 310;eor
        400;1991032100;   10;   1.0; 190;eor
