STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3552;20180106;   10;   6.9;   2.2;    3;   0.0;   4;    3.950;-999;   5.1;   7.3; 1002.96;    4.2;   88.71;    6.1;    2.8;   -0.7;eor
       3552;20180107;   10;  10.9;   3.7;    3;   0.0;   0;    0.767;-999;   4.9;   5.1; 1023.35;    0.5;   79.88;    3.1;   -2.9;   -4.7;eor
       3552;20180108;   10;  12.8;   3.7;    3;   0.0;   0;    6.567;-999;   0.0;   3.9; 1028.27;   -1.9;   74.50;    0.8;   -4.3;   -5.6;eor
       3552;20180109;   10;  15.1;   5.6;    3;   0.6;   4;    0.000;-999;   2.3;   4.0; 1014.70;    1.6;   57.88;    3.9;   -1.3;   -2.7;eor
       3552;20180110;   10;   5.7;   2.0;    3;   0.0;   0;    0.000;-999;  -999;   6.7; 1007.84;    1.8;   96.63;    2.7;    0.4;    0.0;eor
       3552;20180111;   10;   5.3;   1.2;    3;   3.0;   4;    0.000;-999;   7.7;   6.5; 1011.98;    1.2;   97.25;    2.2;   -0.2;   -0.6;eor
       3552;20180112;   10;   8.8;   3.6;    3;   0.1;   4;    0.000;-999;   8.0;   6.5; 1022.89;    1.3;   96.33;    1.7;    0.6;    0.5;eor
       3552;20180113;   10;  11.1;   5.3;    3;   0.0;   4;    0.000;-999;   8.0;   5.0; 1026.59;    0.2;   81.33;    0.7;   -0.5;   -0.6;eor
       3552;20180114;   10;   9.5;   4.7;    3;   0.0;   0;    3.600;-999;   3.4;   4.3; 1023.66;   -1.4;   78.21;    0.1;   -2.7;   -4.1;eor
       3552;20180115;   10;  17.8;   7.8;    3;   3.2;   4;    2.833;-999;   6.3;   4.9; 1008.04;    0.6;   76.83;    2.7;   -2.1;   -2.7;eor
       3552;20180116;   10;  17.6;   4.9;    3;   2.5;   4;    0.767;-999;   7.7;   6.7;  984.91;    2.3;   92.58;    4.3;    0.5;   -0.1;eor
       3552;20180117;   10;   9.7;   2.9;    3;   1.1;   4;    0.000;-999;   7.7;   6.0;  988.69;    1.1;   90.29;    1.9;    0.0;   -1.5;eor
       3552;20180118;   10;  16.5;   5.6;    3;   7.5;   4;    0.000;-999;   7.6;   6.4;  987.16;    2.0;   90.04;    4.5;    0.3;   -0.1;eor
       3552;20180119;   10;   7.6;   2.2;    3;   0.5;   4;    0.000;-999;   7.8;   6.4;  999.21;    1.9;   91.29;    3.1;    0.8;   -0.6;eor
       3552;20180120;   10;   5.6;   2.0;    3;   0.0;   4;    0.550;-999;   7.6;   6.2; 1000.19;    1.1;   92.83;    3.0;   -0.5;   -2.0;eor
       3552;20180121;   10;   6.5;   1.7;    3;   0.0;   4;    0.000;-999;   7.9;   5.7; 1007.41;   -0.2;   95.17;    1.6;   -1.0;   -1.0;eor
       3552;20180122;   10;   9.6;   4.5;    3;   0.0;   4;    0.000;-999;   7.8;   5.4; 1006.65;    0.3;   86.50;    1.7;   -1.1;   -0.7;eor
       3552;20180123;   10;   8.0;   2.6;    3;   1.5;   4;    0.000;-999;   7.8;   6.5; 1014.35;    1.6;   94.04;    4.5;   -0.6;   -1.6;eor
       3552;20180124;   10;  13.5;   4.7;    3;   0.2;   4;    0.250;-999;   7.5;   9.4; 1009.45;    7.5;   90.25;    9.3;    4.3;    4.0;eor
       3552;20180125;   10;  10.8;   2.7;    3;   2.9;   4;    0.000;-999;   7.5;   9.2; 1007.14;    7.6;   88.17;   10.5;    5.4;    4.1;eor
       3552;20180126;   10;   3.7;   1.0;    3;   1.1;   4;    0.000;-999;   7.8;   9.0; 1012.44;    6.1;   96.00;    7.5;    4.7;    3.8;eor
       3552;20180127;   10;  10.3;   2.3;    3;   1.5;   4;    0.167;-999;   8.0;   7.9; 1022.92;    4.7;   92.33;    6.2;    4.0;    2.6;eor
