STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1766;20180106;   10;   8.4;   2.6;    3;   0.0;   0;    0.433;   0;   5.7;   7.6; 1002.45;    4.4;   90.04;    6.2;    2.7;   -0.3;eor
       1766;20180107;   10;  11.7;   5.2;    3;   0.0;   0;    5.600;   0;   4.0;   5.4; 1020.03;    1.3;   80.42;    3.5;   -0.8;   -1.7;eor
       1766;20180108;   10;  11.7;   3.5;    3;   0.0;   0;    6.200;   0;   3.5;   5.0; 1019.72;    1.2;   74.75;    4.2;   -1.1;   -1.9;eor
       1766;20180109;   10;  10.5;   2.4;    3;   0.0;   6;    0.033;   0;   5.6;   6.5; 1006.49;    3.0;   85.58;    4.7;    0.8;   -0.6;eor
       1766;20180110;   10;   6.2;   2.1;    3;   0.0;   6;    0.183;   0;   6.7;   8.1; 1003.59;    6.4;   84.17;    9.7;    4.0;    0.8;eor
       1766;20180111;   10;   4.1;   1.2;    3;   0.0;   6;    0.650;   0;   5.7;   8.0; 1010.57;    4.9;   91.79;    8.4;    1.1;   -1.9;eor
       1766;20180112;   10;   3.1;   1.1;    3;   0.0;   6;    0.000;   0;   8.0;   7.7; 1019.56;    3.3;   99.17;    4.2;    1.6;    1.3;eor
       1766;20180113;   10;   9.6;   2.0;    3;   0.0;   0;    0.217;   0;   7.3;   7.2; 1019.65;    4.6;   84.67;    6.4;    2.4;    1.8;eor
       1766;20180114;   10;   8.2;   2.9;    3;   0.0;   0;    2.133;   0;   4.2;   5.1; 1015.92;    1.8;   73.42;    3.8;   -0.3;   -1.9;eor
       1766;20180115;   10;  15.3;   5.5;    3;  13.7;   8;    0.000;   0;   6.3;   6.7;  998.90;    3.7;   82.79;    7.0;   -0.6;   -2.1;eor
       1766;20180116;   10;  15.9;   5.6;    3;   4.6;   8;    1.583;   1;   5.8;   7.0;  984.88;    4.0;   86.21;    6.5;    1.3;    0.2;eor
       1766;20180117;   10;  13.5;   5.0;    3;  12.9;   8;    1.150;   1;   6.5;   6.3;  991.52;    1.6;   91.42;    3.7;    0.2;   -0.2;eor
       1766;20180118;   10;  35.0;   8.6;    3;   6.6;   8;    0.050;   2;   6.2;   6.9;  989.14;    3.9;   85.17;    8.7;   -1.2;   -3.1;eor
       1766;20180119;   10;  13.0;   3.5;    3;   2.4;   8;    0.267;   0;   5.9;   6.5;  999.79;    1.7;   92.96;    4.6;   -1.9;   -3.6;eor
       1766;20180120;   10;   9.4;   2.9;    3;   2.6;   8;    0.017;   0;   7.5;   6.6;  997.77;    2.5;   91.08;    4.1;    0.6;   -0.1;eor
       1766;20180121;   10;   5.5;   2.2;    3;   0.7;   8;    0.000;   0;   6.8;   6.5; 1005.81;    1.6;   95.21;    3.9;   -1.3;   -3.2;eor
       1766;20180122;   10;   9.9;   3.9;    3;   2.0;   6;    0.000;   0;   7.7;   7.8; 1002.35;    4.4;   92.75;    6.9;    1.4;    0.7;eor
       1766;20180123;   10;  12.7;   4.6;    3;   0.5;   6;    0.000;   0;   7.4;   8.9; 1012.76;    7.3;   87.29;    8.8;    5.5;    3.7;eor
       1766;20180124;   10;  17.1;   6.9;    3;   1.7;   6;    0.083;   0;   7.4;  11.4; 1006.71;   12.1;   81.25;   13.9;    8.6;    8.1;eor
       1766;20180125;   10;  14.2;   3.7;    3;   0.0;   6;    0.000;   0;   7.2;   9.5; 1005.49;    8.0;   88.54;   11.6;    6.3;    4.6;eor
       1766;20180126;   10;   4.6;   1.7;    3;   0.0;   6;    0.000;   0;   7.5;   8.8; 1012.30;    6.5;   91.25;    7.8;    4.0;    1.6;eor
       1766;20180127;   10;  16.8;   3.5;    3;   0.6;   6;    0.350;   0;   7.0;   7.7; 1021.79;    5.8;   83.75;    7.2;    3.6;    1.0;eor
       1766;20180128;   10;  17.5;   7.3;    3;   0.4;   6;    0.017;   0;   7.9;  10.1; 1020.60;    8.6;   90.33;   11.1;    5.0;    4.5;eor
       1766;20180129;   10;  21.3;   8.5;    3;   4.5;   6;    0.000;   0;   7.3;   9.8; 1017.12;    9.2;   84.13;   10.8;    5.5;    4.1;eor
