STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
        954;2000050107;   10;  0.00;eor
        954;2000050108;   10;  0.00;eor
        954;2000050109;   10;  0.00;eor
        954;2000050110;   10;  0.00;eor
        954;2000050111;   10;  0.00;eor
        954;2000050112;   10;  0.00;eor
        954;2000050113;   10;  0.00;eor
        954;2000050114;   10;  0.00;eor
        954;2000050115;   10;  0.00;eor
        954;2000050116;   10;  0.00;eor
        954;2000050117;   10;  0.00;eor
        954;2000050118;   10;  0.00;eor
        954;2000050119;   10;  0.00;eor
        954;2000050120;   10;  0.00;eor
        954;2000050203;   10;  0.00;eor
        954;2000050204;   10;  0.00;eor
        954;2000050205;   10; 36.00;eor
        954;2000050206;   10; 60.00;eor
        954;2000050207;   10; 43.00;eor
        954;2000050208;   10; 59.00;eor
        954;2000050209;   10; 53.00;eor
        954;2000050210;   10; 17.00;eor
        954;2000050211;   10;  0.00;eor
        954;2000050212;   10;  3.00;eor
        954;2000050213;   10; 17.00;eor
        954;2000050214;   10;  5.00;eor
        954;2000050215;   10;  0.00;eor
        954;2000050216;   10;  0.00;eor
        954;2000050217;   10;  0.00;eor
        954;2000050218;   10;  0.00;eor
        954;2000050219;   10;  0.00;eor
        954;2000050220;   10;  0.00;eor
        954;2000050303;   10;  0.00;eor
        954;2000050304;   10;  0.00;eor
        954;2000050305;   10; 11.00;eor
        954;2000050306;   10; 16.00;eor
        954;2000050307;   10; 18.00;eor
        954;2000050308;   10; 51.00;eor
        954;2000050309;   10; 60.00;eor
        954;2000050310;   10; 53.00;eor
        954;2000050311;   10; 60.00;eor
        954;2000050312;   10; 60.00;eor
        954;2000050313;   10; 60.00;eor
        954;2000050314;   10; 60.00;eor
        954;2000050315;   10; 60.00;eor
        954;2000050316;   10; 60.00;eor
        954;2000050317;   10; 60.00;eor
        954;2000051408;   10; 60.00;eor
        954;2000051409;   10; 60.00;eor
        954;2000051410;   10; 60.00;eor
        954;2000051411;   10; 60.00;eor
        954;2000051412;   10; 60.00;eor
        954;2000051413;   10; 60.00;eor
        954;2000051414;   10; 60.00;eor
        954;2000051415;   10; 60.00;eor
        954;2000051416;   10; 60.00;eor
        954;2000051417;   10; 60.00;eor
        954;2000051418;   10; 60.00;eor
        954;2000051419;   10; 30.00;eor
        954;2000051420;   10;  0.00;eor
        954;2000051503;   10;  0.00;eor
        954;2000051504;   10; 54.00;eor
        954;2000051505;   10; 60.00;eor
        954;2000051506;   10; 60.00;eor
        954;2000051507;   10; 60.00;eor
        954;2000051508;   10; 60.00;eor
        954;2000051509;   10; 60.00;eor
        954;2000051510;   10; 60.00;eor
        954;2000051511;   10; 60.00;eor
        954;2000051512;   10; 60.00;eor
        954;2000051513;   10; 60.00;eor
        954;2000051514;   10; 60.00;eor
        954;2000051515;   10; 60.00;eor
        954;2000051516;   10; 60.00;eor
        954;2000051517;   10; 60.00;eor
        954;2000051518;   10; 48.00;eor
        954;2000051519;   10;  0.00;eor
        954;2000051520;   10;  0.00;eor
        954;2000051603;   10;  0.00;eor
        954;2000051604;   10; 24.00;eor
        954;2000051605;   10; 60.00;eor
        954;2000051606;   10; 60.00;eor
        954;2000051607;   10; 60.00;eor
        954;2000051608;   10; 60.00;eor
        954;2000051609;   10; 60.00;eor
        954;2000051610;   10; 60.00;eor
        954;2000051611;   10; 60.00;eor
        954;2000051612;   10; 60.00;eor
        954;2000051613;   10; 60.00;eor
        954;2000051614;   10; 60.00;eor
        954;2000051615;   10; 60.00;eor
        954;2000051616;   10; 60.00;eor
        954;2000051617;   10; 54.00;eor
        954;2000051618;   10;  6.00;eor
        954;2000051619;   10;  0.00;eor
        954;2000051620;   10;  0.00;eor
        954;2000051703;   10;  0.00;eor
        954;2000051705;   10;  0.00;eor
        954;2000051706;   10;  0.00;eor
        954;2000051708;   10;  0.00;eor
        954;2000051709;   10;  0.00;eor
        954;2000051710;   10;  0.00;eor
        954;2000051711;   10; 12.00;eor
        954;2000051712;   10;  0.00;eor
        954;2000051713;   10;  6.00;eor
        954;2000051714;   10; 54.00;eor
        954;2000051715;   10; 60.00;eor
        954;2000051716;   10; 30.00;eor
        954;2000051717;   10; 30.00;eor
        954;2000051718;   10;  0.00;eor
        954;2000051719;   10;  0.00;eor
        954;2000051720;   10;  0.00;eor
        954;2000051803;   10;  0.00;eor
        954;2000051804;   10;  0.00;eor
        954;2000051805;   10;  0.00;eor
        954;2000051806;   10;  6.00;eor
        954;2000051807;   10; 12.00;eor
        954;2000051808;   10; 30.00;eor
        954;2000051809;   10;  0.00;eor
        954;2000051810;   10;  0.00;eor
        954;2000051812;   10;  0.00;eor
        954;2000051813;   10;  0.00;eor
        954;2000051814;   10; 24.00;eor
        954;2000051815;   10; 60.00;eor
        954;2000051816;   10; 48.00;eor
        954;2000051817;   10; 54.00;eor
        954;2000051818;   10; 48.00;eor
        954;2000051819;   10; 18.00;eor
        954;2000051820;   10;  0.00;eor
        954;2000051903;   10;  0.00;eor
        954;2000051904;   10; 18.00;eor
        954;2000051905;   10; 60.00;eor
        954;2000051906;   10; 42.00;eor
        954;2000051907;   10; 30.00;eor
        954;2000051908;   10; 36.00;eor
        954;2000051909;   10; 30.00;eor
        954;2000051910;   10; 12.00;eor
        954;2000051911;   10; 18.00;eor
        954;2000051912;   10;  6.00;eor
        954;2000051913;   10; 36.00;eor
        954;2000051914;   10; 36.00;eor
        954;2000051915;   10; 42.00;eor
        954;2000051916;   10; 36.00;eor
        954;2000051917;   10; 42.00;eor
        954;2000051918;   10; 24.00;eor
        954;2000051919;   10; 12.00;eor
        954;2000051920;   10;  0.00;eor
        954;2000052003;   10;  0.00;eor
        954;2000052004;   10; 36.00;eor
        954;2000052005;   10; 60.00;eor
        954;2000052007;   10; 60.00;eor
        954;2000052008;   10; 60.00;eor
        954;2000052009;   10; 60.00;eor
        954;2000052010;   10; 60.00;eor
        954;2000052011;   10; 60.00;eor
        954;2000052012;   10; 60.00;eor
        954;2000052013;   10; 60.00;eor
        954;2000052014;   10; 60.00;eor
        954;2000052015;   10; 60.00;eor
        954;2000052016;   10; 54.00;eor
        954;2000052017;   10; 60.00;eor
        954;2000052018;   10; 60.00;eor
        954;2000052019;   10;  6.00;eor
        954;2000052020;   10;  0.00;eor
        954;2000052103;   10;  0.00;eor
        954;2000052104;   10; 48.00;eor
        954;2000052105;   10; 60.00;eor
        954;2000052106;   10; 48.00;eor
        954;2000052107;   10; 60.00;eor
        954;2000052108;   10; 60.00;eor
        954;2000052109;   10; 60.00;eor
        954;2000052110;   10; 60.00;eor
        954;2000052111;   10; 60.00;eor
        954;2000052112;   10; 60.00;eor
        954;2000052113;   10; 60.00;eor
        954;2000052114;   10; 60.00;eor
        954;2000052115;   10; 60.00;eor
        954;2000052116;   10; 60.00;eor
        954;2000052117;   10; 30.00;eor
        954;2000052118;   10; 36.00;eor
        954;2000052119;   10; 12.00;eor
        954;2000052120;   10;  0.00;eor
        954;2000052203;   10;  0.00;eor
        954;2000052204;   10; 24.00;eor
        954;2000052205;   10; 60.00;eor
        954;2000052206;   10; 60.00;eor
        954;2000052207;   10; 60.00;eor
        954;2000052208;   10; 60.00;eor
        954;2000052209;   10; 60.00;eor
        954;2000052210;   10; 60.00;eor
        954;2000052211;   10; 60.00;eor
        954;2000052212;   10; 60.00;eor
        954;2000052213;   10; 60.00;eor
        954;2000052214;   10; 60.00;eor
        954;2000052215;   10; 60.00;eor
        954;2000052217;   10; 60.00;eor
        954;2000052218;   10; 60.00;eor
        954;2000052219;   10; 24.00;eor
        954;2000052220;   10;  0.00;eor
        954;2000052303;   10;  0.00;eor
        954;2000052304;   10;  0.00;eor
        954;2000052305;   10;  0.00;eor
        954;2000052306;   10; 18.00;eor
        954;2000052307;   10; 18.00;eor
        954;2000052308;   10; 36.00;eor
        954;2000052309;   10; 60.00;eor
        954;2000052310;   10;  0.00;eor
        954;2000052311;   10;  0.00;eor
        954;2000052312;   10;  0.00;eor
        954;2000052313;   10;  6.00;eor
        954;2000052314;   10;  6.00;eor
        954;2000052315;   10;  0.00;eor
        954;2000052316;   10;  0.00;eor
        954;2000052317;   10;  0.00;eor
        954;2000052318;   10;  0.00;eor
        954;2000052319;   10;  0.00;eor
        954;2000052320;   10;  0.00;eor
        954;2000052403;   10;  0.00;eor
        954;2000052404;   10;  0.00;eor
        954;2000052406;   10;  0.00;eor
        954;2000052407;   10;  0.00;eor
        954;2000052408;   10;  6.00;eor
        954;2000052409;   10; 12.00;eor
        954;2000052410;   10; 60.00;eor
        954;2000052411;   10; 60.00;eor
        954;2000052412;   10; 60.00;eor
        954;2000052413;   10; 60.00;eor
        954;2000052414;   10; 60.00;eor
        954;2000052415;   10; 48.00;eor
        954;2000052416;   10;  0.00;eor
        954;2000052417;   10;  0.00;eor
        954;2000052418;   10;  0.00;eor
        954;2000052419;   10;  0.00;eor
        954;2000052420;   10;  0.00;eor
        954;2000052504;   10;  0.00;eor
        954;2000052505;   10;  0.00;eor
        954;2000052506;   10;  0.00;eor
        954;2000052508;   10;  0.00;eor
        954;2000052509;   10;  0.00;eor
        954;2000052510;   10;  0.00;eor
        954;2000052511;   10; 48.00;eor
        954;2000052512;   10; 36.00;eor
        954;2000052513;   10;  6.00;eor
        954;2000052514;   10; 18.00;eor
        954;2000052515;   10;  0.00;eor
        954;2000052516;   10;  0.00;eor
        954;2000052517;   10; 18.00;eor
        954;2000052520;   10;  0.00;eor
        954;2000052603;   10;  0.00;eor
        954;2000052604;   10; 60.00;eor
        954;2000052605;   10; 60.00;eor
        954;2000052606;   10; 60.00;eor
        954;2000052607;   10; 48.00;eor
        954;2000052608;   10; 60.00;eor
        954;2000052609;   10; 60.00;eor
        954;2000052610;   10; 60.00;eor
        954;2000052611;   10; 54.00;eor
        954;2000052612;   10; 60.00;eor
        954;2000052614;   10; 42.00;eor
        954;2000052615;   10;  0.00;eor
        954;2000052616;   10;  6.00;eor
        954;2000052617;   10;  0.00;eor
        954;2000052618;   10;  0.00;eor
        954;2000052619;   10;  0.00;eor
        954;2000052620;   10;  0.00;eor
        954;2000052703;   10;  0.00;eor
        954;2000052704;   10;  0.00;eor
        954;2000052705;   10;  0.00;eor
        954;2000052706;   10;  0.00;eor
        954;2000052707;   10;  6.00;eor
        954;2000052708;   10;  0.00;eor
        954;2000052709;   10;  0.00;eor
        954;2000052710;   10;  0.00;eor
        954;2000052711;   10;  6.00;eor
        954;2000052712;   10; 18.00;eor
        954;2000052713;   10; 36.00;eor
        954;2000052714;   10; 54.00;eor
        954;2000052715;   10; 60.00;eor
        954;2000052716;   10; 60.00;eor
        954;2000052717;   10; 60.00;eor
        954;2000052718;   10; 60.00;eor
        954;2000052719;   10; 12.00;eor
        954;2000052720;   10;  0.00;eor
        954;2000052803;   10;  0.00;eor
        954;2000052804;   10;  0.00;eor
        954;2000052805;   10;  0.00;eor
        954;2000052806;   10;  0.00;eor
        954;2000052807;   10;  0.00;eor
        954;2000052808;   10;  0.00;eor
        954;2000052809;   10;  0.00;eor
        954;2000052810;   10;  0.00;eor
        954;2000052811;   10;  0.00;eor
        954;2000052812;   10;  6.00;eor
        954;2000052813;   10; 18.00;eor
        954;2000052814;   10;  0.00;eor
        954;2000052815;   10;  0.00;eor
        954;2000052816;   10;  0.00;eor
        954;2000052817;   10;  0.00;eor
        954;2000052818;   10;  0.00;eor
        954;2000052819;   10;  0.00;eor
        954;2000052820;   10;  0.00;eor
        954;2000052903;   10;  0.00;eor
        954;2000052904;   10;  0.00;eor
        954;2000052905;   10;  0.00;eor
        954;2000052906;   10;  0.00;eor
        954;2000052908;   10;  0.00;eor
        954;2000052909;   10; 36.00;eor
        954;2000052910;   10; 18.00;eor
        954;2000052911;   10; 24.00;eor
        954;2000052912;   10; 36.00;eor
        954;2000052913;   10; 24.00;eor
        954;2000052914;   10; 18.00;eor
        954;2000052915;   10; 24.00;eor
        954;2000052916;   10; 18.00;eor
        954;2000052917;   10; 24.00;eor
        954;2000052918;   10; 30.00;eor
        954;2000052919;   10;  6.00;eor
        954;2000052920;   10;  0.00;eor
        954;2000053003;   10;  0.00;eor
        954;2000053004;   10; 36.00;eor
        954;2000053005;   10;  6.00;eor
        954;2000053006;   10; 30.00;eor
        954;2000053007;   10; 12.00;eor
        954;2000053008;   10; 36.00;eor
        954;2000053009;   10; 54.00;eor
        954;2000053010;   10; 48.00;eor
        954;2000053011;   10; 60.00;eor
        954;2000053012;   10; 60.00;eor
        954;2000053013;   10; 60.00;eor
        954;2000053014;   10; 60.00;eor
        954;2000053015;   10; 60.00;eor
        954;2000053017;   10; 60.00;eor
        954;2000053018;   10; 60.00;eor
        954;2000053019;   10; 42.00;eor
        954;2000053020;   10;  0.00;eor
        954;2000053103;   10; 18.00;eor
        954;2000053104;   10; 60.00;eor
        954;2000053105;   10; 60.00;eor
        954;2000053106;   10; 60.00;eor
        954;2000053107;   10; 60.00;eor
        954;2000053108;   10; 60.00;eor
        954;2000053109;   10; 60.00;eor
        954;2000053110;   10; 60.00;eor
        954;2000053111;   10; 60.00;eor
        954;2000053112;   10; 60.00;eor
        954;2000053113;   10; 60.00;eor
        954;2000053114;   10; 60.00;eor
        954;2000053115;   10; 60.00;eor
        954;2000053116;   10; 60.00;eor
        954;2000053117;   10; 60.00;eor
        954;2000053118;   10; 36.00;eor
        954;2000053119;   10;  0.00;eor
        954;2000053120;   10;  0.00;eor
        954;2001040103;   10;  0.00;eor
        954;2001040104;   10;  0.00;eor
        954;2001040105;   10;  0.00;eor
        954;2001040107;   10;  0.00;eor
        954;2001040108;   10;  0.00;eor
        954;2001040110;   10; 24.00;eor
        954;2001040111;   10; 54.00;eor
        954;2001040112;   10; 30.00;eor
        954;2001040113;   10; 12.00;eor
        954;2001040114;   10; 54.00;eor
        954;2001040116;   10; 60.00;eor
        954;2001040117;   10; 54.00;eor
        954;2001040203;   10;  0.00;eor
        954;2001040204;   10;  0.00;eor
        954;2001040205;   10;  0.00;eor
        954;2001040206;   10;  0.00;eor
        954;2001040210;   10; 18.00;eor
        954;2001040212;   10; 60.00;eor
        954;2001040213;   10; 60.00;eor
        954;2001040214;   10; 60.00;eor
        954;2001040215;   10; 60.00;eor
        954;2001040216;   10; 60.00;eor
        954;2001040217;   10; 60.00;eor
        954;2001040218;   10; 30.00;eor
        954;2001040220;   10;  0.00;eor
        954;2001040303;   10;  0.00;eor
        954;2001040304;   10;  0.00;eor
        954;2001040305;   10;  0.00;eor
        954;2001040307;   10;  0.00;eor
        954;2001040308;   10;  8.00;eor
        954;2001040312;   10;  1.00;eor
        954;2001040315;   10; 60.00;eor
        954;2001040317;   10; 60.00;eor
        954;2001040318;   10; 26.00;eor
        954;2001040320;   10;  0.00;eor
        954;2001040403;   10;  0.00;eor
        954;2001040404;   10;  0.00;eor
        954;2001040406;   10;  0.00;eor
        954;2001040416;   10;  0.00;eor
        954;2001040417;   10;  6.00;eor
        954;2001040419;   10;  0.00;eor
        954;2001040420;   10;  0.00;eor
        954;2001040503;   10;  0.00;eor
        954;2001040504;   10;  0.00;eor
        954;2001040505;   10;  0.00;eor
        954;2001040507;   10; 12.00;eor
        954;2001040508;   10;  1.00;eor
        954;2001040509;   10; 24.00;eor
        954;2001040510;   10; 60.00;eor
        954;2001040513;   10; 60.00;eor
        954;2001040516;   10; 57.00;eor
        954;2001040517;   10;  3.00;eor
        954;2001040518;   10;  0.00;eor
        954;2001040520;   10;  0.00;eor
        954;2001040604;   10;  0.00;eor
        954;2001040605;   10;  0.00;eor
        954;2001040607;   10;  0.00;eor
        954;2001040608;   10;  0.00;eor
        954;2001040610;   10;  0.00;eor
        954;2001040616;   10;  0.00;eor
        954;2001040617;   10;  0.00;eor
        954;2001040618;   10;  1.00;eor
        954;2001040619;   10;  0.00;eor
        954;2001040620;   10;  0.00;eor
        954;2001040703;   10;  0.00;eor
        954;2001040704;   10;  0.00;eor
        954;2001040705;   10;  0.00;eor
        954;2001040706;   10;  0.00;eor
        954;2001040707;   10;  0.00;eor
        954;2001040709;   10;  0.00;eor
        954;2001040710;   10;  0.00;eor
        954;2001040711;   10; 29.00;eor
        954;2001040715;   10; 60.00;eor
        954;2001040717;   10; 60.00;eor
        954;2001040718;   10; 60.00;eor
        954;2001040719;   10;  0.00;eor
        954;2001040720;   10;  0.00;eor
        954;2001040803;   10;  0.00;eor
        954;2001040804;   10;  0.00;eor
        954;2001040805;   10;  0.00;eor
        954;2001040806;   10; 24.00;eor
        954;2001040807;   10; 48.00;eor
        954;2001040808;   10; 60.00;eor
        954;2001040809;   10; 51.00;eor
        954;2001040810;   10; 18.00;eor
        954;2001040811;   10;  0.00;eor
        954;2001040812;   10;  8.00;eor
        954;2001040813;   10;  0.00;eor
        954;2001040814;   10;  0.00;eor
        954;2001040815;   10;  0.00;eor
        954;2001040816;   10; 26.00;eor
        954;2001040817;   10; 52.00;eor
        954;2001040818;   10;  1.00;eor
        954;2001040819;   10;  0.00;eor
        954;2001040820;   10;  0.00;eor
        954;2001040903;   10;  0.00;eor
        954;2001040904;   10;  0.00;eor
        954;2001040905;   10;  0.00;eor
        954;2001040906;   10; 31.00;eor
        954;2001040907;   10; 46.00;eor
        954;2001040908;   10; 13.00;eor
        954;2001040909;   10; 42.00;eor
        954;2001040910;   10; 52.00;eor
        954;2001040911;   10; 48.00;eor
        954;2001040912;   10; 48.00;eor
        954;2001040913;   10; 58.00;eor
        954;2001040914;   10; 60.00;eor
        954;2001040915;   10; 27.00;eor
        954;2001040916;   10; 33.00;eor
        954;2001040917;   10; 27.00;eor
        954;2001040918;   10;  0.00;eor
        954;2001040919;   10;  0.00;eor
        954;2001040920;   10;  0.00;eor
        954;2001041003;   10;  0.00;eor
        954;2001041004;   10;  0.00;eor
        954;2001041005;   10;  0.00;eor
        954;2001041006;   10;  0.00;eor
        954;2001041007;   10;  0.00;eor
        954;2001041009;   10;  0.00;eor
        954;2001041010;   10;  0.00;eor
        954;2001041011;   10;  0.00;eor
        954;2001041012;   10;  0.00;eor
        954;2001041013;   10;  0.00;eor
        954;2001041015;   10;  0.00;eor
        954;2001041016;   10;  0.00;eor
        954;2001041017;   10;  0.00;eor
        954;2001041018;   10;  0.00;eor
        954;2001041019;   10;  0.00;eor
        954;2001041020;   10;  0.00;eor
        954;2001041103;   10;  0.00;eor
        954;2001041106;   10;  0.00;eor
        954;2001041108;   10;  0.00;eor
        954;2001041109;   10;  0.00;eor
        954;2001041110;   10;  0.00;eor
        954;2001041111;   10;  2.00;eor
        954;2001041112;   10; 57.00;eor
        954;2001041113;   10; 60.00;eor
        954;2001041114;   10; 60.00;eor
        954;2001041117;   10;  0.00;eor
        954;2001041118;   10; 20.00;eor
        954;2001041204;   10;  0.00;eor
        954;2001041205;   10;  0.00;eor
        954;2001041206;   10; 15.00;eor
        954;2001041207;   10;  6.00;eor
        954;2001041208;   10;  8.00;eor
        954;2001041209;   10;  1.00;eor
        954;2001041211;   10; 54.00;eor
        954;2001041212;   10;  9.00;eor
        954;2001041215;   10; 43.00;eor
        954;2001041217;   10; 48.00;eor
        954;2001041219;   10;  1.00;eor
        954;2001041303;   10;  0.00;eor
        954;2001041305;   10; 48.00;eor
        954;2001041306;   10; 26.00;eor
        954;2001041307;   10; 55.00;eor
        954;2001041308;   10; 24.00;eor
        954;2001041309;   10; 41.00;eor
        954;2001041310;   10; 50.00;eor
        954;2001041311;   10; 37.00;eor
        954;2001041312;   10; 51.00;eor
        954;2001041313;   10; 46.00;eor
        954;2001041314;   10; 42.00;eor
        954;2001041317;   10; 58.00;eor
        954;2001041403;   10;  0.00;eor
        954;2001041404;   10;  0.00;eor
        954;2001041405;   10;  0.00;eor
        954;2001041407;   10;  0.00;eor
        954;2001041409;   10;  0.00;eor
        954;2001041417;   10;  0.00;eor
        954;2001041418;   10;  0.00;eor
        954;2001041419;   10;  0.00;eor
        954;2001041420;   10;  0.00;eor
        954;2001041503;   10;  0.00;eor
        954;2001041504;   10;  0.00;eor
        954;2001041505;   10;  0.00;eor
        954;2001041506;   10;  0.00;eor
        954;2001041507;   10;  0.00;eor
        954;2001041508;   10;  0.00;eor
        954;2001041509;   10;  0.00;eor
        954;2001041510;   10;  0.00;eor
        954;2001041511;   10;  0.00;eor
        954;2001041512;   10; 11.00;eor
        954;2001041513;   10;  0.00;eor
        954;2001041514;   10;  0.00;eor
        954;2001041516;   10;  0.00;eor
        954;2001041517;   10;  0.00;eor
        954;2001041519;   10;  0.00;eor
        954;2001041603;   10;  0.00;eor
        954;2001041604;   10;  0.00;eor
        954;2001041605;   10;  0.00;eor
        954;2001041606;   10;  0.00;eor
        954;2001041607;   10;  0.00;eor
        954;2001041608;   10;  0.00;eor
        954;2001041609;   10; 28.00;eor
        954;2001041610;   10; 35.00;eor
        954;2001041611;   10; 37.00;eor
        954;2001041612;   10;  0.00;eor
        954;2001041613;   10;  0.00;eor
        954;2001041614;   10;  7.00;eor
        954;2001041615;   10; 34.00;eor
        954;2001041616;   10; 60.00;eor
        954;2001041617;   10; 54.00;eor
        954;2001041618;   10; 10.00;eor
        954;2001041619;   10;  0.00;eor
        954;2001041620;   10;  0.00;eor
        954;2001041704;   10;  0.00;eor
        954;2001041705;   10;  0.00;eor
        954;2001041706;   10;  0.00;eor
        954;2001041709;   10;  1.00;eor
        954;2001041710;   10; 18.00;eor
        954;2001041711;   10;  0.00;eor
        954;2001041712;   10;  0.00;eor
        954;2001041713;   10;  1.00;eor
        954;2001041715;   10;  0.00;eor
        954;2001041716;   10;  0.00;eor
        954;2001041718;   10;  0.00;eor
        954;2001041719;   10;  0.00;eor
        954;2001041720;   10;  0.00;eor
        954;2001041803;   10;  0.00;eor
        954;2001041804;   10;  0.00;eor
        954;2001041807;   10;  0.00;eor
        954;2001041808;   10;  0.00;eor
        954;2001041809;   10;  0.00;eor
        954;2001041810;   10; 42.00;eor
        954;2001041811;   10; 42.00;eor
        954;2001041812;   10; 54.00;eor
        954;2001041813;   10; 31.00;eor
        954;2001041814;   10; 58.00;eor
        954;2001041815;   10; 56.00;eor
        954;2001041816;   10; 50.00;eor
        954;2001041817;   10; 52.00;eor
        954;2001041818;   10; 33.00;eor
        954;2001041820;   10;  0.00;eor
        954;2001041903;   10;  0.00;eor
        954;2001041904;   10;  0.00;eor
        954;2001041905;   10;  0.00;eor
        954;2001041906;   10;  1.00;eor
        954;2001041907;   10;  4.00;eor
        954;2001041908;   10;  1.00;eor
        954;2001041909;   10; 18.00;eor
        954;2001041910;   10; 27.00;eor
        954;2001041912;   10; 47.00;eor
        954;2001041913;   10; 60.00;eor
        954;2001041914;   10; 60.00;eor
        954;2001041915;   10; 33.00;eor
        954;2001041916;   10; 11.00;eor
        954;2001041917;   10; 55.00;eor
        954;2001041918;   10; 53.00;eor
        954;2001041919;   10; 15.00;eor
        954;2001041920;   10;  0.00;eor
        954;2001042003;   10;  0.00;eor
        954;2001042004;   10;  0.00;eor
        954;2001042005;   10;  0.00;eor
        954;2001042006;   10;  0.00;eor
        954;2001042007;   10;  0.00;eor
        954;2001042008;   10;  0.00;eor
        954;2001042009;   10;  0.00;eor
        954;2001042010;   10;  0.00;eor
        954;2001042011;   10;  0.00;eor
        954;2001042012;   10; 26.00;eor
        954;2001042013;   10; 31.00;eor
        954;2001042014;   10; 43.00;eor
        954;2001042015;   10; 59.00;eor
        954;2001042016;   10; 60.00;eor
        954;2001042017;   10; 60.00;eor
        954;2001042018;   10; 55.00;eor
        954;2001042019;   10;  4.00;eor
        954;2001042020;   10;  0.00;eor
        954;2001042103;   10;  0.00;eor
        954;2001042104;   10;  0.00;eor
        954;2001042106;   10; 51.00;eor
        954;2001042107;   10; 59.00;eor
        954;2001042108;   10; 33.00;eor
        954;2001042109;   10; 60.00;eor
        954;2001042110;   10; 60.00;eor
        954;2001042112;   10; 60.00;eor
        954;2001042113;   10; 60.00;eor
        954;2001042114;   10; 60.00;eor
        954;2001042115;   10; 60.00;eor
        954;2001042116;   10; 60.00;eor
        954;2001042117;   10; 60.00;eor
        954;2001042118;   10; 60.00;eor
        954;2001042119;   10; 23.00;eor
        954;2001042120;   10;  0.00;eor
        954;2001042203;   10;  0.00;eor
        954;2001042204;   10;  0.00;eor
        954;2001042205;   10;  0.00;eor
        954;2001042206;   10; 12.00;eor
        954;2001042207;   10; 15.00;eor
        954;2001042208;   10; 17.00;eor
        954;2001042209;   10; 49.00;eor
        954;2001042210;   10; 60.00;eor
        954;2001042211;   10; 60.00;eor
        954;2001042213;   10; 60.00;eor
        954;2001042214;   10; 60.00;eor
        954;2001042215;   10; 60.00;eor
        954;2001042216;   10; 60.00;eor
        954;2001042217;   10; 60.00;eor
        954;2001042218;   10; 60.00;eor
        954;2001042219;   10; 27.00;eor
        954;2001042220;   10;  0.00;eor
        954;2001042303;   10;  0.00;eor
        954;2001042304;   10;  0.00;eor
        954;2001042305;   10;  4.00;eor
        954;2001042306;   10; 58.00;eor
        954;2001042307;   10; 60.00;eor
        954;2001042308;   10; 60.00;eor
        954;2001042309;   10; 60.00;eor
        954;2001042310;   10; 60.00;eor
        954;2001042311;   10; 60.00;eor
        954;2001042312;   10; 60.00;eor
        954;2001042313;   10; 60.00;eor
        954;2001042314;   10; 60.00;eor
        954;2001042315;   10; 60.00;eor
        954;2001042316;   10; 60.00;eor
        954;2001042317;   10; 60.00;eor
        954;2001042318;   10; 60.00;eor
        954;2001042319;   10; 33.00;eor
        954;2001042320;   10;  0.00;eor
        954;2001042403;   10;  0.00;eor
        954;2001042404;   10;  0.00;eor
        954;2001042405;   10; 19.00;eor
        954;2001042407;   10; 60.00;eor
        954;2001042408;   10; 60.00;eor
        954;2001042409;   10; 60.00;eor
        954;2001042410;   10; 60.00;eor
        954;2001042411;   10; 45.00;eor
        954;2001042412;   10; 40.00;eor
        954;2001042413;   10; 48.00;eor
        954;2001042414;   10; 14.00;eor
        954;2001042415;   10; 21.00;eor
        954;2001042416;   10; 43.00;eor
        954;2001042417;   10;  0.00;eor
        954;2001042418;   10;  0.00;eor
        954;2001042419;   10;  0.00;eor
        954;2001042420;   10;  0.00;eor
        954;2001042503;   10;  0.00;eor
        954;2001042504;   10;  0.00;eor
        954;2001042813;   10;  0.00;eor
        954;2001042814;   10;  0.00;eor
        954;2001042815;   10; 46.00;eor
        954;2001042816;   10; 60.00;eor
        954;2001042817;   10; 60.00;eor
        954;2001042818;   10; 60.00;eor
        954;2001042819;   10; 39.00;eor
        954;2001042820;   10;  0.00;eor
        954;2001042903;   10;  0.00;eor
        954;2001042904;   10;  0.00;eor
        954;2001042905;   10;  1.00;eor
        954;2001042906;   10; 14.00;eor
        954;2001042907;   10; 52.00;eor
        954;2001042908;   10; 52.00;eor
        954;2001042910;   10; 60.00;eor
        954;2001042911;   10; 60.00;eor
        954;2001042912;   10; 60.00;eor
        954;2001042913;   10; 60.00;eor
        954;2001042914;   10; 48.00;eor
        954;2001042915;   10; 49.00;eor
        954;2001042916;   10; 26.00;eor
        954;2001042917;   10; 45.00;eor
        954;2001042918;   10;  0.00;eor
        954;2001042919;   10;  0.00;eor
        954;2001042920;   10;  0.00;eor
        954;2001043003;   10;  0.00;eor
        954;2001043004;   10;  0.00;eor
        954;2001043005;   10;  0.00;eor
        954;2001043006;   10;  0.00;eor
        954;2001043007;   10; 13.00;eor
        954;2001043008;   10;  1.00;eor
        954;2001043009;   10;  0.00;eor
        954;2001043011;   10; 60.00;eor
        954;2001043012;   10; 24.00;eor
        954;2001043013;   10;  7.00;eor
        954;2001043014;   10; 59.00;eor
        954;2001043015;   10; 58.00;eor
        954;2001043016;   10; 60.00;eor
        954;2001043017;   10; 59.00;eor
        954;2001043018;   10; 32.00;eor
        954;2001043019;   10;  0.00;eor
        954;2001043020;   10;  0.00;eor
        954;2001050103;   10;  0.00;eor
        954;2001050104;   10;  0.00;eor
