STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       4887;20180106;   10;   7.3;   2.8;    3;   0.2;   6;    0.700;   0;   6.5;   8.5;  922.06;    5.2;   96.58;    6.7;    4.3;    3.3;eor
       4887;20180107;   10;  16.1;   7.0;    3;   0.0;   0;    0.000;   0;   7.7;   7.8;  930.05;    3.4;   99.67;    5.6;    2.2;    2.4;eor
       4887;20180108;   10;  16.1;   9.4;    3;   0.0;   0;    0.000;   0;   7.8;   7.4;  932.33;    2.7;   99.58;    3.4;    2.0;    2.2;eor
       4887;20180109;   10;  14.0;   4.6;    3;   0.0;   0;    4.200;   0;   4.8;   7.1;  926.70;    3.8;   89.79;   10.0;    1.4;   -1.1;eor
       4887;20180110;   10;   9.0;   2.2;    3;   1.0;   6;    4.800;   0;   5.5;   7.3;  926.45;    4.7;   84.96;    8.1;    2.3;   -0.3;eor
       4887;20180111;   10;   5.0;   2.0;    3;   0.0;   6;    4.400;   0;   4.6;   6.6;  928.63;    2.4;   90.38;    5.1;   -0.8;   -2.9;eor
       4887;20180112;   10;  10.3;   2.8;    3;   0.0;   6;    0.000;   0;   8.0;   5.8;  936.15;   -0.5;   99.50;   -0.1;   -1.3;   -0.9;eor
       4887;20180113;   10;  10.7;   4.9;    3;   0.0;   8;    0.000;   0;   7.8;   5.8;  935.45;   -0.2;   97.00;    0.7;   -2.1;   -1.7;eor
       4887;20180114;   10;   8.2;   3.1;    3;   0.0;   6;    0.267;   0;   6.5;   4.9;  933.35;   -2.3;   94.92;   -1.2;   -3.1;   -5.0;eor
       4887;20180115;   10;  18.8;   4.3;    3;   1.4;   8;    1.800;   0;   6.8;   5.2;  927.57;   -0.7;   89.17;    2.4;   -4.0;   -4.7;eor
       4887;20180116;   10;  26.0;  10.8;    3;  11.0;   8;    0.200;   0;   7.5;   6.6;  913.67;    2.3;   90.83;    5.0;   -1.1;   -1.3;eor
       4887;20180117;   10;  21.2;  10.8;    3;   7.0;   8;    0.000;   6;   7.6;   5.3;  917.81;   -1.0;   93.38;    1.2;   -2.6;   -2.3;eor
       4887;20180118;   10;  30.7;  11.8;    3;  11.3;   8;    0.100;  20;   7.5;   6.3;  919.37;    1.9;   89.13;    6.0;   -1.4;   -0.6;eor
       4887;20180119;   10;  18.9;   7.8;    3;   4.8;   8;    2.017;   4;   7.3;   5.8;  923.01;    0.5;   90.96;    3.2;   -1.3;   -1.2;eor
       4887;20180120;   10;  13.0;   5.0;    3;  17.0;   8;    0.000;  10;   7.5;   5.5;  919.85;   -0.6;   94.46;    0.3;   -1.7;   -2.3;eor
       4887;20180121;   10;  13.2;   5.1;    3;   9.3;   8;    0.000;  24;   7.4;   5.1;  925.46;   -2.1;   97.92;   -0.9;   -3.6;   -1.8;eor
       4887;20180122;   10;  11.9;   4.9;    3;  21.2;   6;    0.000;  25;   7.8;   6.9;  924.99;    1.5;   99.58;    5.0;   -2.7;   -1.5;eor
       4887;20180123;   10;  10.5;   5.2;    3;   0.4;   8;    0.933;  12;   7.0;   6.4;  937.48;    2.0;   90.21;    3.8;    0.3;   -3.4;eor
       4887;20180124;   10;  10.5;   4.6;    3;   0.0;   0;    7.000;   8;   4.1;   7.0;  936.23;    5.5;   78.08;    9.0;    1.9;    0.8;eor
       4887;20180125;   10;  10.7;   4.1;    3;   0.0;   6;    0.167;   3;   6.8;   6.9;  930.61;    6.3;   72.00;    8.5;    4.7;    2.7;eor
       4887;20180126;   10;   7.8;   2.7;    3;   0.0;   6;    0.383;   0;   7.7;   7.6;  931.14;    4.8;   88.88;    7.9;    3.3;    1.7;eor
       4887;20180127;   10;   8.0;   2.2;    3;   0.0;   0;    0.467;   0;   7.3;   7.3;  942.33;    3.2;   94.25;    4.7;    2.2;   -1.6;eor
       4887;20180128;   10;  11.7;   6.5;    3;   0.0;   6;    0.000;   0;   7.8;   7.1;  946.47;    4.4;   84.21;    6.2;    1.9;    1.0;eor
