STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
        102;2014100816;   10;  0.00;eor
        102;2014100817;   10;  0.00;eor
        102;2014100818;   10;  0.00;eor
        102;2014100819;   10;  0.00;eor
        102;2014100820;   10;  0.00;eor
        102;2014100903;   10;  0.00;eor
        102;2014100904;   10;  0.00;eor
        102;2014100905;   10;  0.00;eor
        102;2014100906;   10;  0.00;eor
        102;2014100907;   10;  1.00;eor
        102;2014100908;   10; 13.00;eor
        102;2014100909;   10; 44.00;eor
        102;2014100910;   10; 31.00;eor
        102;2014100911;   10; 10.00;eor
        102;2014100912;   10;  4.00;eor
        102;2014100913;   10;  8.00;eor
        102;2014100914;   10; 40.00;eor
        102;2014100915;   10;  0.00;eor
        102;2014100916;   10; 45.00;eor
        102;2014100917;   10; 33.00;eor
        102;2014100918;   10;  0.00;eor
        102;2014100919;   10;  0.00;eor
        102;2014100920;   10;  0.00;eor
        102;2014101003;   10;  0.00;eor
        102;2014101004;   10;  0.00;eor
        102;2014101005;   10;  0.00;eor
        102;2014101006;   10;  0.00;eor
        102;2014101007;   10;  6.00;eor
        102;2014101008;   10; 35.00;eor
        102;2014101009;   10; 47.00;eor
        102;2014101010;   10; 60.00;eor
        102;2014101011;   10; 52.00;eor
        102;2014101012;   10; 58.00;eor
        102;2014101013;   10; 58.00;eor
        102;2014101014;   10; 57.00;eor
        102;2014101015;   10; 39.00;eor
        102;2014101016;   10; 16.00;eor
        102;2014101017;   10;  0.00;eor
        102;2014101018;   10;  0.00;eor
        102;2014101019;   10;  0.00;eor
        102;2014101020;   10;  0.00;eor
        102;2014101103;   10;  0.00;eor
        102;2014101104;   10;  0.00;eor
        102;2014101105;   10;  0.00;eor
        102;2014101106;   10;  0.00;eor
        102;2014101107;   10;  4.00;eor
        102;2014101108;   10;  1.00;eor
        102;2014101109;   10; 36.00;eor
        102;2014101110;   10; 46.00;eor
        102;2014101111;   10; 57.00;eor
        102;2014101112;   10; 59.00;eor
        102;2014101113;   10; 60.00;eor
        102;2014101114;   10; 46.00;eor
        102;2014101115;   10;  0.00;eor
        102;2014101116;   10;  0.00;eor
        102;2014101117;   10;  0.00;eor
        102;2014101118;   10;  0.00;eor
        102;2014101119;   10;  0.00;eor
        102;2014101120;   10;  0.00;eor
        102;2014101203;   10;  0.00;eor
        102;2014101204;   10;  0.00;eor
        102;2014101205;   10;  0.00;eor
        102;2014101206;   10;  0.00;eor
        102;2014101207;   10;  0.00;eor
        102;2014101208;   10; 24.00;eor
        102;2014101209;   10; 60.00;eor
        102;2014101210;   10; 59.00;eor
        102;2014101211;   10; 60.00;eor
        102;2014101212;   10; 55.00;eor
        102;2014101213;   10; 60.00;eor
        102;2014101214;   10; 60.00;eor
        102;2014101215;   10; 60.00;eor
        102;2014101216;   10; 55.00;eor
        102;2014101217;   10;  0.00;eor
        102;2014101218;   10;  0.00;eor
        102;2014101219;   10;  0.00;eor
        102;2014101220;   10;  0.00;eor
        102;2014101303;   10;  0.00;eor
        102;2014101304;   10;  0.00;eor
        102;2014101305;   10;  0.00;eor
        102;2014101306;   10;  0.00;eor
        102;2014101307;   10;  0.00;eor
        102;2014101308;   10;  0.00;eor
        102;2014101309;   10;  0.00;eor
        102;2014101310;   10;  0.00;eor
        102;2014101311;   10;  0.00;eor
        102;2014101312;   10;  0.00;eor
        102;2014101313;   10;  0.00;eor
        102;2014101314;   10;  0.00;eor
        102;2014101315;   10;  0.00;eor
        102;2014101316;   10;  0.00;eor
        102;2014101317;   10;  0.00;eor
        102;2014101318;   10;  0.00;eor
        102;2014101319;   10;  0.00;eor
        102;2014101320;   10;  0.00;eor
        102;2014101403;   10;  0.00;eor
        102;2014101404;   10;  0.00;eor
        102;2014101405;   10;  0.00;eor
        102;2014101406;   10;  0.00;eor
        102;2014101407;   10;  6.00;eor
        102;2014101408;   10; 50.00;eor
        102;2014101409;   10; 60.00;eor
        102;2014101410;   10; 60.00;eor
        102;2014101411;   10; 60.00;eor
        102;2014101412;   10; 60.00;eor
        102;2014101413;   10; 32.00;eor
        102;2014101414;   10;  1.00;eor
        102;2014101415;   10;  0.00;eor
        102;2014101416;   10;  0.00;eor
        102;2014101417;   10;  0.00;eor
        102;2014101418;   10;  0.00;eor
        102;2014101419;   10;  0.00;eor
        102;2014101420;   10;  0.00;eor
        102;2014101503;   10;  0.00;eor
        102;2014101504;   10;  0.00;eor
        102;2014101505;   10;  0.00;eor
        102;2014101506;   10;  0.00;eor
        102;2014101507;   10;  0.00;eor
        102;2014101508;   10;  0.00;eor
        102;2014101509;   10;  0.00;eor
        102;2014101510;   10;  0.00;eor
        102;2014101511;   10;  0.00;eor
        102;2014101512;   10; 15.00;eor
        102;2014101513;   10;  8.00;eor
        102;2014101514;   10;  0.00;eor
        102;2014101515;   10;  0.00;eor
        102;2014101516;   10; 15.00;eor
        102;2014101517;   10;  0.00;eor
        102;2014101518;   10;  0.00;eor
        102;2014101519;   10;  0.00;eor
        102;2014101520;   10;  0.00;eor
        102;2014101603;   10;  0.00;eor
        102;2014101604;   10;  0.00;eor
        102;2014101605;   10;  0.00;eor
        102;2014101606;   10;  0.00;eor
        102;2014101607;   10;  0.00;eor
        102;2014101608;   10;  0.00;eor
        102;2014101609;   10;  0.00;eor
        102;2014101610;   10;  0.00;eor
        102;2014101611;   10;  0.00;eor
        102;2014101612;   10;  0.00;eor
        102;2014101613;   10;  0.00;eor
        102;2014101614;   10;  0.00;eor
        102;2014101615;   10;  0.00;eor
        102;2014101616;   10;  0.00;eor
        102;2014101617;   10;  0.00;eor
        102;2014101618;   10;  0.00;eor
        102;2014101619;   10;  0.00;eor
        102;2014101620;   10;  0.00;eor
        102;2014101703;   10;  0.00;eor
        102;2014101704;   10;  0.00;eor
        102;2014101705;   10;  0.00;eor
        102;2014101706;   10;  0.00;eor
        102;2014101707;   10;  0.00;eor
        102;2014101708;   10;  1.00;eor
        102;2014101709;   10;  8.00;eor
        102;2014101710;   10;  6.00;eor
        102;2014101711;   10; 23.00;eor
        102;2014101712;   10; 60.00;eor
        102;2014101713;   10; 60.00;eor
        102;2014101714;   10; 46.00;eor
        102;2014101715;   10; 52.00;eor
        102;2014101716;   10; 22.00;eor
        102;2014101717;   10;  0.00;eor
        102;2014101718;   10;  0.00;eor
        102;2014101719;   10;  0.00;eor
        102;2014101720;   10;  0.00;eor
        102;2014101803;   10;  0.00;eor
        102;2014101804;   10;  0.00;eor
        102;2014101805;   10;  0.00;eor
        102;2014101806;   10;  0.00;eor
        102;2014101807;   10;  0.00;eor
        102;2014101808;   10;  0.00;eor
        102;2014101809;   10;  0.00;eor
        102;2014101810;   10;  0.00;eor
        102;2014101811;   10;  0.00;eor
        102;2014101812;   10;  0.00;eor
        102;2014101813;   10; 24.00;eor
        102;2014101814;   10; 45.00;eor
        102;2014101815;   10; 21.00;eor
        102;2014101816;   10;  0.00;eor
        102;2014101817;   10;  0.00;eor
        102;2014101818;   10;  0.00;eor
        102;2014101819;   10;  0.00;eor
        102;2014101820;   10;  0.00;eor
        102;2014101903;   10;  0.00;eor
        102;2014101904;   10;  0.00;eor
        102;2014101905;   10;  0.00;eor
        102;2014101906;   10;  0.00;eor
        102;2014101907;   10;  0.00;eor
        102;2014101908;   10;  0.00;eor
        102;2014101909;   10;  0.00;eor
        102;2014101910;   10;  0.00;eor
        102;2014101911;   10;  0.00;eor
        102;2014101912;   10;  0.00;eor
        102;2014101913;   10;  0.00;eor
        102;2014101914;   10;  0.00;eor
        102;2014101915;   10;  0.00;eor
        102;2014101916;   10;  0.00;eor
        102;2014101917;   10;  0.00;eor
        102;2014101918;   10;  0.00;eor
        102;2014101919;   10;  0.00;eor
        102;2014101920;   10;  0.00;eor
        102;2014102003;   10;  0.00;eor
        102;2014102004;   10;  0.00;eor
        102;2014102005;   10;  0.00;eor
        102;2014102006;   10;  0.00;eor
        102;2014102007;   10;  0.00;eor
        102;2014102008;   10; 44.00;eor
        102;2014102009;   10; 55.00;eor
        102;2014102010;   10; 58.00;eor
        102;2014102011;   10; 60.00;eor
        102;2014102012;   10; 18.00;eor
        102;2014102013;   10; 12.00;eor
        102;2014102014;   10; 27.00;eor
        102;2014102015;   10;  0.00;eor
        102;2014102016;   10;  0.00;eor
        102;2014102017;   10;  0.00;eor
        102;2014102018;   10;  0.00;eor
        102;2014102019;   10;  0.00;eor
        102;2014102020;   10;  0.00;eor
        102;2014102103;   10;  0.00;eor
        102;2014102104;   10;  0.00;eor
        102;2014102105;   10;  0.00;eor
        102;2014102106;   10;  0.00;eor
        102;2014102107;   10;  0.00;eor
        102;2014102108;   10;  0.00;eor
        102;2014102109;   10;  0.00;eor
        102;2014102110;   10;  0.00;eor
        102;2014102111;   10;  0.00;eor
        102;2014102112;   10;  0.00;eor
        102;2014102113;   10;  0.00;eor
        102;2014102114;   10;  0.00;eor
        102;2014102115;   10;  0.00;eor
        102;2014102116;   10;  0.00;eor
        102;2014102117;   10;  0.00;eor
        102;2014102118;   10;  0.00;eor
        102;2014102119;   10;  0.00;eor
        102;2014102120;   10;  0.00;eor
        102;2014102203;   10;  0.00;eor
        102;2014102204;   10;  0.00;eor
        102;2014102205;   10;  0.00;eor
        102;2014102206;   10;  0.00;eor
        102;2014102207;   10;  0.00;eor
        102;2014102208;   10;  0.00;eor
        102;2014102209;   10;  0.00;eor
        102;2014102210;   10;  0.00;eor
        102;2014102211;   10;  0.00;eor
        102;2014102212;   10;  0.00;eor
        102;2014102213;   10;  0.00;eor
        102;2014102214;   10;  0.00;eor
        102;2014102215;   10;  0.00;eor
        102;2014102216;   10;  0.00;eor
        102;2014102217;   10;  0.00;eor
        102;2014102218;   10;  0.00;eor
        102;2014102219;   10;  0.00;eor
        102;2014102220;   10;  0.00;eor
        102;2014102303;   10;  0.00;eor
        102;2014102304;   10;  0.00;eor
        102;2014102305;   10;  0.00;eor
        102;2014102306;   10;  0.00;eor
        102;2014102307;   10;  0.00;eor
        102;2014102308;   10;  0.00;eor
        102;2014102309;   10;  0.00;eor
        102;2014102310;   10;  0.00;eor
        102;2014102311;   10;  0.00;eor
        102;2014102312;   10;  0.00;eor
        102;2014102313;   10;  0.00;eor
        102;2014102314;   10;  0.00;eor
        102;2014102315;   10;  0.00;eor
        102;2014102316;   10;  0.00;eor
        102;2014102317;   10;  0.00;eor
        102;2014102318;   10;  0.00;eor
        102;2014102319;   10;  0.00;eor
        102;2014102320;   10;  0.00;eor
        102;2014102404;   10;  0.00;eor
        102;2014102405;   10;  0.00;eor
        102;2014102406;   10;  0.00;eor
        102;2014102407;   10;  0.00;eor
        102;2014102408;   10;  0.00;eor
        102;2014102409;   10;  1.00;eor
        102;2014102410;   10;  0.00;eor
        102;2014102411;   10;  0.00;eor
        102;2014102412;   10;  0.00;eor
        102;2014102413;   10;  0.00;eor
        102;2014102414;   10;  0.00;eor
        102;2014102415;   10;  0.00;eor
        102;2014102416;   10;  0.00;eor
        102;2014102417;   10;  0.00;eor
        102;2014102418;   10;  0.00;eor
        102;2014102419;   10;  0.00;eor
        102;2014102420;   10;  0.00;eor
        102;2014102503;   10;  0.00;eor
        102;2014102504;   10;  0.00;eor
        102;2014102505;   10;  0.00;eor
        102;2014102506;   10;  0.00;eor
        102;2014102507;   10;  0.00;eor
        102;2014102508;   10;  0.00;eor
        102;2014102509;   10;  4.00;eor
        102;2014102510;   10; 35.00;eor
        102;2014102511;   10; 42.00;eor
        102;2014102512;   10; 58.00;eor
        102;2014102513;   10; 15.00;eor
        102;2014102514;   10; 36.00;eor
        102;2014102515;   10; 14.00;eor
        102;2014102516;   10; 43.00;eor
        102;2014102517;   10;  0.00;eor
        102;2014102518;   10;  0.00;eor
        102;2014102519;   10;  0.00;eor
        102;2014102520;   10;  0.00;eor
        102;2014102603;   10;  0.00;eor
        102;2014102604;   10;  0.00;eor
        102;2014102605;   10;  0.00;eor
        102;2014102606;   10;  0.00;eor
        102;2014102607;   10;  0.00;eor
        102;2014102608;   10;  0.00;eor
        102;2014102609;   10;  1.00;eor
        102;2014102610;   10; 33.00;eor
        102;2014102611;   10; 60.00;eor
        102;2014102612;   10; 39.00;eor
        102;2014102613;   10; 30.00;eor
        102;2014102614;   10;  0.00;eor
        102;2014102615;   10;  0.00;eor
        102;2014102616;   10;  0.00;eor
        102;2014102617;   10;  0.00;eor
        102;2014102618;   10;  0.00;eor
        102;2014102619;   10;  0.00;eor
        102;2014102620;   10;  0.00;eor
        102;2014102703;   10;  0.00;eor
        102;2014102704;   10;  0.00;eor
        102;2014102705;   10;  0.00;eor
        102;2014102706;   10;  0.00;eor
        102;2014102707;   10;  0.00;eor
        102;2014102708;   10;  7.00;eor
        102;2014102709;   10; 24.00;eor
        102;2014102710;   10; 60.00;eor
        102;2014102711;   10; 33.00;eor
        102;2014102712;   10; 30.00;eor
        102;2014102713;   10; 10.00;eor
        102;2014102714;   10;  0.00;eor
        102;2014102715;   10; 23.00;eor
        102;2014102716;   10; 34.00;eor
        102;2014102717;   10;  0.00;eor
        102;2014102718;   10;  0.00;eor
        102;2014102719;   10;  0.00;eor
        102;2014102720;   10;  0.00;eor
        102;2014102803;   10;  0.00;eor
        102;2014102804;   10;  0.00;eor
        102;2014102805;   10;  0.00;eor
        102;2014102806;   10;  0.00;eor
        102;2014102807;   10;  0.00;eor
        102;2014102808;   10; 48.00;eor
        102;2014102809;   10; 60.00;eor
        102;2014102810;   10; 60.00;eor
        102;2014102811;   10; 60.00;eor
        102;2014102812;   10; 60.00;eor
        102;2014102813;   10; 59.00;eor
        102;2014102814;   10; 60.00;eor
        102;2014102815;   10; 60.00;eor
        102;2014102816;   10; 55.00;eor
        102;2014102817;   10;  0.00;eor
        102;2014102818;   10;  0.00;eor
        102;2014102819;   10;  0.00;eor
        102;2014102820;   10;  0.00;eor
        102;2014102903;   10;  0.00;eor
        102;2014102904;   10;  0.00;eor
        102;2014102905;   10;  0.00;eor
        102;2014102906;   10;  0.00;eor
        102;2014102907;   10;  0.00;eor
        102;2014102908;   10;  0.00;eor
        102;2014102909;   10;  0.00;eor
        102;2014102910;   10;  0.00;eor
        102;2014102911;   10;  0.00;eor
        102;2014102912;   10;  0.00;eor
        102;2014102913;   10;  0.00;eor
        102;2014102914;   10;  1.00;eor
        102;2014102915;   10;  0.00;eor
        102;2014102916;   10;  0.00;eor
        102;2014102917;   10;  0.00;eor
        102;2014102918;   10;  0.00;eor
        102;2014102919;   10;  0.00;eor
        102;2014103003;   10;  0.00;eor
        102;2014103004;   10;  0.00;eor
        102;2014103005;   10;  0.00;eor
        102;2014103006;   10;  0.00;eor
        102;2014103007;   10;  0.00;eor
        102;2014103008;   10;  0.00;eor
        102;2014103009;   10; 15.00;eor
        102;2014103010;   10; 29.00;eor
        102;2014103011;   10; 32.00;eor
        102;2014103012;   10; 50.00;eor
        102;2014103013;   10; 60.00;eor
        102;2014103014;   10; 35.00;eor
        102;2014103015;   10;  0.00;eor
        102;2014103016;   10;  0.00;eor
        102;2014103017;   10;  0.00;eor
        102;2014103018;   10;  0.00;eor
        102;2014103019;   10;  0.00;eor
        102;2014103020;   10;  0.00;eor
        102;2014103103;   10;  0.00;eor
        102;2014103104;   10;  0.00;eor
        102;2014103105;   10;  0.00;eor
        102;2014103106;   10;  0.00;eor
        102;2014103107;   10;  0.00;eor
        102;2014103108;   10;  0.00;eor
        102;2014103109;   10;  0.00;eor
        102;2014103110;   10;  0.00;eor
        102;2014103111;   10;  1.00;eor
        102;2014103112;   10;  0.00;eor
        102;2014103113;   10;  0.00;eor
        102;2014103114;   10;  0.00;eor
        102;2014103115;   10;  0.00;eor
        102;2014103116;   10;  0.00;eor
        102;2014103117;   10;  0.00;eor
        102;2014103118;   10;  0.00;eor
        102;2014103119;   10;  0.00;eor
        102;2014103120;   10;  0.00;eor
        102;2014110103;   10;  0.00;eor
        102;2014110104;   10;  0.00;eor
        102;2014110105;   10;  0.00;eor
        102;2014110106;   10;  0.00;eor
        102;2014110107;   10;  0.00;eor
        102;2014110108;   10; 14.00;eor
        102;2014110109;   10; 60.00;eor
        102;2014110110;   10; 60.00;eor
        102;2014110111;   10; 60.00;eor
        102;2014110112;   10; 59.00;eor
        102;2014110113;   10; 49.00;eor
        102;2014110114;   10; 57.00;eor
        102;2014110115;   10; 60.00;eor
        102;2014110116;   10; 31.00;eor
        102;2014110117;   10;  0.00;eor
        102;2014110118;   10;  0.00;eor
        102;2014110119;   10;  0.00;eor
        102;2014110120;   10;  0.00;eor
        102;2014110203;   10;  0.00;eor
        102;2014110204;   10;  0.00;eor
        102;2014110205;   10;  0.00;eor
        102;2014110206;   10;  0.00;eor
        102;2014110207;   10;  0.00;eor
        102;2014110208;   10;  0.00;eor
        102;2014110209;   10;  4.00;eor
        102;2014110210;   10; 50.00;eor
        102;2014110211;   10; 60.00;eor
        102;2014110212;   10; 60.00;eor
        102;2014110213;   10; 60.00;eor
        102;2014110214;   10; 60.00;eor
        102;2014110215;   10; 52.00;eor
        102;2014110216;   10; 29.00;eor
        102;2014110217;   10;  0.00;eor
        102;2014110218;   10;  0.00;eor
        102;2014110219;   10;  0.00;eor
        102;2014110220;   10;  0.00;eor
        102;2014110303;   10;  0.00;eor
        102;2014110304;   10;  0.00;eor
        102;2014110305;   10;  0.00;eor
        102;2014110306;   10;  0.00;eor
        102;2014110307;   10;  0.00;eor
        102;2014110308;   10; 18.00;eor
        102;2014110309;   10;  8.00;eor
        102;2014110310;   10;  5.00;eor
        102;2014110311;   10;  2.00;eor
        102;2014110313;   10;  2.00;eor
        102;2014110314;   10;  0.00;eor
        102;2014110315;   10;  1.00;eor
        102;2014110316;   10;  0.00;eor
        102;2014110317;   10;  0.00;eor
        102;2014110318;   10;  0.00;eor
        102;2014110319;   10;  0.00;eor
        102;2014110320;   10;  0.00;eor
        102;2014110403;   10;  0.00;eor
        102;2014110404;   10;  0.00;eor
        102;2014110405;   10;  0.00;eor
        102;2014110406;   10;  0.00;eor
        102;2014110407;   10;  0.00;eor
        102;2014110408;   10;  0.00;eor
        102;2014110409;   10;  0.00;eor
        102;2014110410;   10;  0.00;eor
        102;2014110411;   10;  0.00;eor
        102;2014110412;   10;  4.00;eor
        102;2014110413;   10; 39.00;eor
        102;2014110414;   10; 17.00;eor
        102;2014110415;   10;  0.00;eor
        102;2014110416;   10;  0.00;eor
        102;2014110417;   10;  0.00;eor
        102;2014110418;   10;  0.00;eor
        102;2014110419;   10;  0.00;eor
        102;2014110420;   10;  0.00;eor
        102;2014110503;   10;  0.00;eor
        102;2014110504;   10;  0.00;eor
        102;2014110505;   10;  0.00;eor
        102;2014110506;   10;  0.00;eor
        102;2014110507;   10;  0.00;eor
        102;2014110508;   10;  0.00;eor
        102;2014110509;   10;  0.00;eor
        102;2014110510;   10;  0.00;eor
        102;2014110511;   10;  4.00;eor
        102;2014110512;   10; 11.00;eor
        102;2014110513;   10; 47.00;eor
        102;2014110514;   10; 24.00;eor
        102;2014110515;   10;  0.00;eor
        102;2014110516;   10;  2.00;eor
        102;2014110517;   10;  0.00;eor
        102;2014110518;   10;  0.00;eor
        102;2014110519;   10;  0.00;eor
        102;2014110520;   10;  0.00;eor
        102;2014110603;   10;  0.00;eor
        102;2014110604;   10;  0.00;eor
        102;2014110605;   10;  0.00;eor
        102;2014110606;   10;  0.00;eor
        102;2014110607;   10;  0.00;eor
        102;2014110608;   10; 11.00;eor
        102;2014110609;   10; 35.00;eor
        102;2014110610;   10; 54.00;eor
        102;2014110611;   10; 46.00;eor
        102;2014110612;   10; 42.00;eor
        102;2014110613;   10; 52.00;eor
        102;2014110614;   10;  5.00;eor
        102;2014110615;   10;  0.00;eor
        102;2014110616;   10;  0.00;eor
        102;2014110617;   10;  0.00;eor
        102;2014110618;   10;  0.00;eor
        102;2014110619;   10;  0.00;eor
        102;2014110620;   10;  0.00;eor
        102;2014110703;   10;  0.00;eor
        102;2014110704;   10;  0.00;eor
        102;2014110705;   10;  0.00;eor
        102;2014110706;   10;  0.00;eor
        102;2014110707;   10;  0.00;eor
        102;2014110708;   10; 46.00;eor
        102;2014110709;   10; 58.00;eor
        102;2014110710;   10; 60.00;eor
        102;2014110711;   10; 60.00;eor
        102;2014110712;   10; 60.00;eor
        102;2014110713;   10; 10.00;eor
        102;2014110714;   10;  0.00;eor
        102;2014110715;   10;  0.00;eor
        102;2014110716;   10;  0.00;eor
        102;2014110717;   10;  0.00;eor
        102;2014110718;   10;  0.00;eor
        102;2014110719;   10;  0.00;eor
        102;2014110720;   10;  0.00;eor
        102;2014110803;   10;  0.00;eor
        102;2014110804;   10;  0.00;eor
        102;2014110805;   10;  0.00;eor
        102;2014110806;   10;  0.00;eor
        102;2014110807;   10;  0.00;eor
        102;2014110808;   10;  0.00;eor
        102;2014110809;   10;  5.00;eor
        102;2014110810;   10; 52.00;eor
        102;2014110811;   10; 58.00;eor
        102;2014110812;   10; 56.00;eor
        102;2014110813;   10; 60.00;eor
        102;2014110814;   10; 60.00;eor
        102;2014110815;   10; 50.00;eor
        102;2014110816;   10; 22.00;eor
        102;2014110817;   10;  0.00;eor
        102;2014110818;   10;  0.00;eor
        102;2014110819;   10;  0.00;eor
        102;2014110820;   10;  0.00;eor
        102;2014110903;   10;  0.00;eor
        102;2014110904;   10;  0.00;eor
        102;2014110905;   10;  0.00;eor
        102;2014110906;   10;  0.00;eor
        102;2014110907;   10;  0.00;eor
        102;2014110908;   10;  3.00;eor
        102;2014110909;   10; 18.00;eor
        102;2014110910;   10; 52.00;eor
        102;2014110911;   10; 51.00;eor
        102;2014110912;   10; 60.00;eor
        102;2014110913;   10; 34.00;eor
        102;2014110914;   10; 45.00;eor
        102;2014110915;   10; 60.00;eor
        102;2014110916;   10;  8.00;eor
        102;2014110917;   10;  0.00;eor
        102;2014110918;   10;  0.00;eor
        102;2014110919;   10;  0.00;eor
        102;2014110920;   10;  0.00;eor
        102;2014111003;   10;  0.00;eor
        102;2014111004;   10;  0.00;eor
        102;2014111005;   10;  0.00;eor
        102;2014111006;   10;  0.00;eor
        102;2014111007;   10;  0.00;eor
        102;2014111008;   10;  0.00;eor
        102;2014111009;   10;  0.00;eor
        102;2014111010;   10;  0.00;eor
        102;2014111011;   10;  0.00;eor
        102;2014111012;   10;  0.00;eor
        102;2014111013;   10;  0.00;eor
        102;2014111014;   10; 13.00;eor
        102;2014111015;   10; 21.00;eor
        102;2014111016;   10; 17.00;eor
        102;2014111017;   10;  0.00;eor
        102;2014111018;   10;  0.00;eor
        102;2014111019;   10;  0.00;eor
        102;2014111020;   10;  0.00;eor
        102;2014111103;   10;  0.00;eor
        102;2014111104;   10;  0.00;eor
        102;2014111105;   10;  0.00;eor
        102;2014111106;   10;  0.00;eor
        102;2014111107;   10;  0.00;eor
        102;2014111108;   10; 42.00;eor
        102;2014111109;   10; 60.00;eor
        102;2014111110;   10; 60.00;eor
        102;2014111111;   10; 60.00;eor
        102;2014111112;   10; 60.00;eor
        102;2014111113;   10; 60.00;eor
        102;2014111114;   10; 31.00;eor
        102;2014111115;   10;  6.00;eor
        102;2014111116;   10;  0.00;eor
        102;2014111117;   10;  0.00;eor
        102;2014111118;   10;  0.00;eor
        102;2014111119;   10;  0.00;eor
        102;2014111120;   10;  0.00;eor
        102;2014111203;   10;  0.00;eor
        102;2014111204;   10;  0.00;eor
        102;2014111205;   10;  0.00;eor
        102;2014111206;   10;  0.00;eor
        102;2014111207;   10;  0.00;eor
        102;2014111208;   10;  0.00;eor
        102;2014111209;   10;  0.00;eor
        102;2014111210;   10;  0.00;eor
        102;2014111211;   10;  0.00;eor
        102;2014111212;   10;  0.00;eor
        102;2014111213;   10;  0.00;eor
        102;2014111214;   10;  0.00;eor
        102;2014111215;   10;  0.00;eor
        102;2014111216;   10;  0.00;eor
        102;2014111217;   10;  0.00;eor
        102;2014111218;   10;  0.00;eor
        102;2014111219;   10;  0.00;eor
        102;2014111220;   10;  0.00;eor
        102;2014111303;   10;  0.00;eor
        102;2014111304;   10;  0.00;eor
        102;2014111305;   10;  0.00;eor
        102;2014111306;   10;  0.00;eor
        102;2014111307;   10;  0.00;eor
        102;2014111308;   10;  0.00;eor
        102;2014111309;   10;  0.00;eor
        102;2014111310;   10;  0.00;eor
        102;2014111311;   10;  0.00;eor
        102;2014111312;   10;  0.00;eor
        102;2014111313;   10;  7.00;eor
        102;2014111314;   10;  0.00;eor
        102;2014111315;   10;  3.00;eor
        102;2014111316;   10;  0.00;eor
        102;2014111317;   10;  0.00;eor
        102;2014111318;   10;  0.00;eor
        102;2014111319;   10;  0.00;eor
        102;2014111320;   10;  0.00;eor
        102;2014111403;   10;  0.00;eor
        102;2014111404;   10;  0.00;eor
        102;2014111405;   10;  0.00;eor
        102;2014111406;   10;  0.00;eor
        102;2014111407;   10;  0.00;eor
        102;2014111408;   10;  0.00;eor
        102;2014111409;   10;  0.00;eor
        102;2014111410;   10;  0.00;eor
        102;2014111411;   10;  0.00;eor
