STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       4271;20180106;   10;  12.2;   4.9;    3;   0.7;   6;    0.017;   0;   7.7;   7.5; 1006.07;    4.2;   89.92;    6.0;    1.7;    0.6;eor
       4271;20180107;   10;  12.1;   3.2;    3;   0.0;   0;    6.100;   0;   2.8;   4.8; 1029.03;    0.8;   74.42;    2.9;   -2.6;   -8.9;eor
       4271;20180108;   10;   9.9;   2.8;    3;   0.0;   0;    7.467;   0;   0.0;   4.6; 1033.49;   -1.2;   83.00;    1.7;   -3.6;   -8.7;eor
       4271;20180109;   10;  15.6;   6.3;    3;   5.9;   8;    3.283;   0;   4.1;   4.3; 1019.65;    1.5;   64.04;    3.2;   -1.3;   -3.8;eor
       4271;20180110;   10;  10.0;   3.6;    3;   3.1;   6;    0.000;   0;   7.7;   6.5; 1011.39;    1.7;   94.33;    2.9;    0.1;    0.0;eor
       4271;20180111;   10;   6.4;   2.1;    3;   6.0;   8;    0.000;   0;   7.6;   6.9; 1016.68;    1.8;   98.50;    4.0;   -0.2;   -0.2;eor
       4271;20180112;   10;   9.3;   2.9;    3;   0.0;   8;    0.000;   0;   7.7;   6.3; 1028.02;    1.7;   91.33;    2.3;    1.0;    0.7;eor
       4271;20180113;   10;  12.7;   6.1;    3;   0.0;   8;    0.833;   0;   7.9;   4.9; 1031.15;    0.3;   78.25;    1.1;   -0.8;   -0.9;eor
       4271;20180114;   10;  11.3;   5.6;    3;   0.0;   0;    6.617;   0;   2.3;   4.2; 1027.62;   -1.0;   73.42;    0.3;   -2.6;   -4.1;eor
       4271;20180115;   10;  16.6;   6.1;    3;   2.2;   8;    3.717;   0;   6.0;   4.9; 1008.60;    0.8;   75.96;    3.7;   -2.6;   -3.9;eor
       4271;20180116;   10;  16.3;   4.8;    3;   0.1;   8;    0.200;   0;   7.4;   6.8;  985.62;    3.0;   89.83;    4.5;    1.7;    0.4;eor
       4271;20180117;   10;  13.4;   4.3;    3;   1.0;   8;    0.467;   0;   7.0;   6.2;  989.93;    2.2;   86.25;    3.1;    0.9;    0.2;eor
       4271;20180118;   10;  15.3;   6.5;    3;   6.8;   8;    0.000;   0;   7.3;   6.5;  990.04;    2.1;   90.75;    3.4;    0.5;    0.0;eor
       4271;20180119;   10;  10.4;   3.9;    3;   0.4;   8;    0.000;   0;   7.8;   6.5; 1001.52;    2.0;   92.04;    2.8;    1.1;    0.3;eor
       4271;20180120;   10;   8.3;   2.8;    3;   0.0;   0;    0.000;   0;   7.4;   6.1; 1002.91;    1.7;   88.46;    2.3;    0.3;   -2.4;eor
       4271;20180121;   10;   7.5;   1.7;    3;   0.0;   6;    0.433;   0;   7.6;   6.1; 1011.19;    0.5;   95.67;    2.9;   -1.5;   -1.9;eor
       4271;20180122;   10;  10.6;   4.8;    3;   0.3;   8;    0.000;   0;   7.4;   5.5; 1009.99;    0.2;   88.46;    1.4;   -1.1;   -1.5;eor
       4271;20180123;   10;  13.3;   3.2;    3;   1.5;   6;    0.000;   0;   7.8;   6.6; 1016.30;    1.9;   93.00;    6.2;   -0.4;   -2.5;eor
       4271;20180124;   10;  16.1;   6.4;    3;   2.3;   6;    0.033;   0;   7.9;  10.7; 1008.58;   10.1;   86.46;   12.5;    6.2;    5.5;eor
       4271;20180125;   10;   9.5;   3.7;    3;   0.5;   6;    0.917;   0;   7.5;   9.0; 1009.00;    7.6;   86.67;    9.4;    5.9;    3.5;eor
       4271;20180126;   10;   8.0;   2.5;    3;   0.0;   6;    0.000;   0;   7.8;   8.7; 1016.12;    5.3;   96.96;    6.4;    4.2;    3.1;eor
       4271;20180127;   10;  18.1;   4.1;    3;   2.2;   6;    0.217;   0;   7.8;   7.6; 1024.52;    5.5;   83.96;    6.9;    4.3;    3.6;eor
       4271;20180128;   10;  17.4;   6.5;    3;   2.9;   6;    3.533;   0;   7.4;   8.7; 1017.13;    7.2;   85.25;    8.9;    5.4;    4.6;eor
       4271;20180129;   10;  18.7;   8.9;    3;   2.3;   6;    0.000;   0;   7.2;   9.6; 1012.45;    8.1;   88.67;   10.4;    4.9;    3.6;eor
       4271;20180130;   10;  19.5;   8.5;    3;   0.1;   6;    3.450;   0;   5.9;   7.1; 1018.95;    4.9;   81.67;    6.1;    3.4;    1.9;eor
       4271;20180131;   10;  13.4;   4.4;    3;   3.3;   6;    0.000;   0;   7.5;   7.6; 1001.51;    4.5;   88.79;    8.1;    1.7;    0.0;eor
       4271;20180201;   10;  11.1;   5.0;    3;   0.0;   6;    1.900;   0;   4.2;   6.2;  994.50;    2.9;   82.08;    4.2;    1.4;   -0.2;eor
       4271;20180202;   10;  11.6;   3.2;    3;   2.9;   8;    0.000;   0;   7.8;   6.5;  998.52;    3.2;   83.88;    4.1;    2.3;    1.6;eor
       4271;20180203;   10;  11.1;   5.2;    3;   0.0;   8;    0.000;   0;   7.8;   5.0; 1003.56;   -0.1;   81.92;    3.4;   -1.8;   -3.7;eor
       4271;20180204;   10;  11.5;   3.9;    3;   0.3;   8;    0.800;   0;   7.4;   5.8; 1018.47;    1.1;   86.50;    3.4;   -0.9;   -3.3;eor
       4271;20180205;   10;   9.0;   3.0;    3;   0.1;   7;    2.983;   0;   7.6;   4.7; 1028.42;    0.3;   74.92;    1.4;   -1.8;   -5.5;eor
       4271;20180206;   10;   5.9;   2.1;    3;   0.0;   0;    6.517;   0;   6.0;   4.1; 1018.45;   -2.0;   77.38;    0.2;   -4.0;   -8.3;eor
