STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        164;20180106;   10;   8.4;   3.1;    3;   0.3;   6;    4.333;   0;   7.5;   7.3; 1001.60;    4.3;   88.00;    7.3;    2.3;    0.2;eor
        164;20180107;   10;   8.7;   3.2;    3;   0.0;   0;    0.000;   0;   5.3;   5.2; 1022.23;   -0.2;   86.25;    3.0;   -4.7;   -8.4;eor
        164;20180108;   10;   7.0;   2.4;    3;   0.0;   0;    6.200;   0;   0.0;   4.0; 1028.11;   -3.5;   85.42;   -0.4;   -7.0;  -10.5;eor
        164;20180109;   10;  13.0;   5.2;    3;   2.5;   6;    2.583;   0;   4.3;   3.9; 1015.66;    1.4;   57.63;    4.6;   -3.0;   -4.6;eor
        164;20180110;   10;   7.6;   2.0;    3;   3.5;   6;    0.000;   0;   7.0;   6.6; 1007.31;    1.6;   96.38;    3.1;   -0.1;   -1.7;eor
        164;20180111;   10;   5.1;   2.1;    3;   4.4;   8;    0.000;   0;   8.0;   6.5; 1010.94;    0.9;   99.38;    1.4;    0.7;    0.2;eor
        164;20180112;   10;   7.2;   3.8;    3;   0.0;   8;    0.000;   0;   7.9;   6.1; 1022.41;    0.5;   96.13;    1.0;   -0.5;   -0.6;eor
        164;20180113;   10;  11.5;   5.2;    3;   0.0;   0;    0.483;   0;   7.7;   4.6; 1026.55;   -0.5;   78.25;    0.0;   -1.4;   -1.9;eor
        164;20180114;   10;  10.6;   4.9;    3;   0.0;   0;    0.000;   0;   5.9;   4.0; 1023.58;   -1.8;   74.67;   -0.2;   -3.5;   -5.1;eor
        164;20180115;   10;  13.0;   5.7;    3;   3.4;   8;    5.850;   0;   4.5;   4.3; 1009.05;   -1.5;   78.79;    1.0;   -4.5;   -5.6;eor
        164;20180116;   10;  14.3;   5.0;    3;   2.0;   8;    0.083;   3;   7.7;   6.4;  984.20;    1.6;   93.42;    3.7;   -0.4;   -0.6;eor
        164;20180117;   10;  10.4;   4.2;    3;   1.1;   8;    0.000;   0;   7.8;   6.1;  986.97;    1.3;   90.17;    1.7;    0.4;   -0.3;eor
        164;20180118;   10;  18.4;   6.7;    3;   8.3;   8;    0.000;   0;   7.7;   6.2;  985.52;    1.5;   91.33;    3.4;    0.0;    0.0;eor
        164;20180119;   10;   9.4;   3.6;    3;   0.4;   8;    0.083;   0;   7.9;   6.3;  997.55;    1.6;   92.50;    2.7;    0.7;   -0.1;eor
        164;20180120;   10;   5.9;   2.4;    3;   0.0;   8;    0.117;   0;   7.8;   6.2;  999.28;    1.1;   93.63;    2.7;   -0.5;   -0.8;eor
        164;20180121;   10;   6.2;   1.8;    3;   0.0;   0;    0.000;   0;   8.0;   5.9; 1006.20;    0.1;   95.67;    1.1;   -0.9;   -0.8;eor
        164;20180122;   10;  10.4;   4.5;    3;   0.9;   8;    0.017;   0;   7.9;   4.9; 1006.73;   -0.4;   82.92;    0.8;   -1.4;   -1.9;eor
        164;20180123;   10;   6.6;   2.7;    3;   0.5;   6;    0.350;   0;   7.8;   5.8; 1013.66;    0.2;   92.63;    3.6;   -1.5;   -2.1;eor
