STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3032;20180106;   10;   8.4;   4.8;    3;   0.0;   0;    4.333;   0;   5.3;   6.2; 1005.75;    1.5;   91.13;    3.5;   -1.1;   -2.7;eor
       3032;20180107;   10;   8.0;   3.0;    3;   0.0;   0;    5.983;   0;   0.3;   4.9; 1028.32;   -0.2;   81.38;    2.1;   -2.4;   -6.7;eor
       3032;20180108;   10;  13.7;   5.1;    3;   0.0;   0;    6.033;   0;   1.0;   5.2; 1030.29;    0.2;   83.38;    1.4;   -1.5;   -5.2;eor
       3032;20180109;   10;  16.9;   9.8;    3;   0.9;   6;    2.583;   0;   6.0;   5.4; 1014.32;    1.9;   76.46;    2.9;    0.5;   -1.0;eor
       3032;20180110;   10;   8.3;   5.1;    3;   0.0;   6;    0.500;   0;   7.9;   6.6; 1007.44;    2.3;   91.25;    3.4;    1.2;    0.7;eor
       3032;20180111;   10;   8.7;   4.7;    3;   2.0;   6;    0.000;   0;   7.9;   7.4; 1015.71;    2.7;   99.54;    3.6;    1.8;    1.7;eor
       3032;20180112;   10;  14.1;   6.8;    3;   0.0;   8;    0.000;   0;   7.7;   6.7; 1025.58;    2.2;   93.13;    3.0;    1.7;    1.3;eor
       3032;20180113;   10;  14.4;   7.3;    3;   0.0;   0;    0.000;   0;   7.7;   6.0; 1026.50;    1.4;   88.00;    2.0;   -0.2;   -0.4;eor
       3032;20180114;   10;  17.5;   9.0;    3;   0.0;   0;    2.233;   0;  -999;   4.5; 1021.97;   -0.3;   75.83;    0.7;   -1.1;   -2.0;eor
       3032;20180115;   10;  22.4;  13.7;    3;   6.1;   8;    0.000;   0;   7.4;   6.0;  997.75;    1.1;   89.75;    2.9;   -1.1;   -2.0;eor
       3032;20180116;   10;  16.4;   7.2;    3;   5.6;   8;    0.333;   0;   7.5;   7.0;  979.89;    3.2;   90.83;    5.3;    1.1;    0.1;eor
       3032;20180117;   10;  15.7;   5.9;    3;   3.1;   8;    1.250;   0;   6.9;   6.4;  986.49;    2.2;   89.25;    4.2;    0.3;   -1.0;eor
       3032;20180118;   10;  12.7;   5.6;    3;   3.1;   8;    0.000;   0;   7.5;   6.7;  988.04;    2.3;   92.46;    3.7;    0.7;   -1.3;eor
       3032;20180119;   10;  10.0;   3.6;    3;   5.3;   8;    1.867;   0;   7.1;   6.6;  997.85;    2.2;   91.83;    4.1;    0.4;   -0.9;eor
       3032;20180120;   10;  11.7;   5.6;    3;   1.1;   8;    0.917;   0;   7.6;   6.5;  997.89;    1.7;   93.75;    3.0;    0.2;   -0.2;eor
       3032;20180121;   10;  11.4;   5.1;    3;   0.2;   8;    0.000;   0;   7.5;   6.1; 1008.09;    0.4;   97.21;    1.5;   -0.8;   -1.3;eor
       3032;20180122;   10;  12.9;   6.6;    3;   0.1;   8;    0.000;   0;   7.6;   6.1; 1005.08;    0.4;   96.71;    0.8;    0.1;    0.0;eor
       3032;20180123;   10;  19.7;   8.3;    3;   1.9;   8;    0.617;   0;   7.8;   7.6; 1010.14;    3.2;   97.50;    7.0;    0.7;    0.7;eor
       3032;20180124;   10;  26.1;  11.9;    3;   1.1;   6;    0.000;   0;   7.8;   9.6; 1001.12;    6.9;   96.63;    9.4;    5.0;    4.8;eor
       3032;20180125;   10;  16.4;   8.6;    3;   0.0;   6;    0.000;   0;   7.9;   8.6; 1003.77;    5.6;   93.58;    6.6;    4.6;    3.4;eor
       3032;20180126;   10;   8.0;   3.7;    3;   0.0;   6;    2.917;   0;   6.3;   8.2; 1013.60;    4.6;   95.83;    6.4;    2.1;    0.1;eor
       3032;20180127;   10;  24.3;   8.7;    3;   3.8;   8;    0.417;   0;   7.8;   8.0; 1018.96;    4.6;   94.00;    6.6;    3.0;    3.1;eor
       3032;20180128;   10;  17.9;  10.0;    3;   0.5;   6;    0.550;   0;   6.7;   8.8; 1013.83;    6.3;   92.21;    7.1;    5.5;    4.5;eor
       3032;20180129;   10;  20.5;  11.0;    3;   0.3;   8;    0.000;   0;   6.7;   8.6; 1010.30;    6.3;   89.50;    7.5;    3.6;    3.0;eor
       3032;20180130;   10;  19.7;   9.1;    3;   0.0;   6;    4.550;   0;   6.8;   7.5; 1016.89;    5.1;   85.21;    6.3;    4.3;    3.0;eor
