STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1639;20180105;   10;  12.8;   4.8;    3;   1.5;   6;    0.000;   0;   7.4;   8.5;  975.19;    6.9;   85.88;    8.7;    4.3;    2.7;eor
       1639;20180106;   10;   9.1;   2.3;    3;   8.1;   6;    0.000;   0;   7.8;   8.5;  983.91;    5.1;   96.38;    6.3;    2.7;   -0.2;eor
       1639;20180107;   10;  13.2;   7.7;    3;   0.1;   6;    0.000;   0;   7.8;   6.9;  997.21;    3.4;   87.88;    5.0;    2.3;    1.9;eor
       1639;20180108;   10;  13.2;   6.9;    3;   0.0;   0;    0.067;   0;   7.8;   6.3;  999.02;    2.3;   86.75;    3.3;    1.8;    0.6;eor
       1639;20180109;   10;   9.3;   3.6;    3;   0.1;   6;    1.150;   0;   6.9;   6.9;  989.26;    3.2;   90.04;    5.6;    1.6;   -0.1;eor
       1639;20180110;   10;   6.5;   2.0;    3;   1.4;   6;    4.100;   0;   6.8;   8.2;  987.00;    5.6;   90.17;    8.9;    3.2;    0.6;eor
       1639;20180111;   10;   3.4;   1.2;    3;   1.1;   6;    0.000;   0;   7.9;   8.5;  991.81;    5.3;   95.21;    6.9;    2.8;    0.8;eor
       1639;20180112;   10;   3.2;   1.4;    3;   0.0;   6;    0.000;   0;   7.9;   8.1; 1000.30;    4.5;   95.92;    5.8;    3.3;    2.9;eor
       1639;20180113;   10;   6.5;   2.5;    3;   0.0;   0;    0.000;   0;   8.0;   6.7; 1000.85;    4.2;   81.29;    5.1;    2.4;    1.8;eor
       1639;20180114;   10;   9.4;   3.0;    3;   0.0;   0;    3.233;   0;   4.9;   4.9;  997.99;    1.7;   71.63;    4.3;   -1.1;   -5.7;eor
       1639;20180115;   10;  14.7;   4.7;    3;   5.6;   6;    0.000;   0;   7.0;   5.9;  986.35;    1.7;   84.50;    5.6;   -1.7;   -6.5;eor
       1639;20180116;   10;  19.7;   5.6;    3;   9.9;   8;    0.867;   0;   6.4;   7.0;  970.65;    3.6;   88.50;    6.7;    0.1;   -1.3;eor
       1639;20180117;   10;  15.9;   6.7;    3;   7.2;   8;    0.967;   0;   6.4;   5.9;  976.67;    1.0;   89.92;    2.5;   -0.3;   -1.4;eor
       1639;20180118;   10;  27.6;   8.1;    3;   4.3;   8;    2.117;   0;   5.9;   6.3;  976.30;    4.0;   78.04;   10.1;    0.6;   -1.5;eor
       1639;20180119;   10;  10.5;   3.8;    3;   0.6;   6;    1.300;   0;   6.0;   6.1;  983.53;    1.7;   88.25;    4.2;   -1.0;   -3.8;eor
