STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3730;20180106;   10;   4.5;   2.1;    3;   0.0;   0;    5.500;  11;   3.1;   6.1;  914.54;    1.0;   92.25;    4.6;   -3.6;   -0.9;eor
       3730;20180107;   10;   3.5;   1.2;    3;   0.0;   0;    0.000;  11;   7.2;   5.5;  921.71;   -0.6;   94.63;    2.9;   -3.1;   -1.2;eor
       3730;20180108;   10;   5.1;   1.3;    3;   0.7;   6;    5.267;  11;   4.5;   5.7;  924.08;    0.7;   88.17;    7.9;   -2.4;   -0.8;eor
       3730;20180109;   10;  17.0;   3.0;    3;   0.3;   6;    5.450;  11;   3.5;   5.2;  919.30;    3.1;   71.58;   12.7;   -2.9;   -1.5;eor
       3730;20180110;   10;   4.6;   1.7;    3;   0.0;   0;    5.733;   8;   2.2;   4.7;  919.22;   -1.0;   83.25;    4.9;   -4.8;   -2.5;eor
       3730;20180111;   10;   3.5;   1.4;    3;   1.1;   6;    2.200;   8;   6.8;   5.3;  920.70;    0.4;   84.42;    5.2;   -4.3;   -2.4;eor
       3730;20180112;   10;   4.1;   1.0;    3;   0.0;   0;    0.000;   8;   8.0;   6.1;  927.39;    1.0;   93.17;    2.7;   -0.5;    0.0;eor
       3730;20180113;   10;   4.7;   1.7;    3;   0.0;   0;    3.667;   7;   4.0;   4.3;  927.03;   -1.9;   81.63;    3.9;   -7.8;   -4.0;eor
       3730;20180114;   10;   2.8;   1.2;    3;   0.0;   0;    5.217;   7;   1.3;   3.5;  925.31;   -5.5;   87.33;   -0.1;   -9.6;   -4.9;eor
       3730;20180115;   10;  11.9;   1.9;    3;   1.8;   4;    4.183;   7;   3.3;   4.0;  921.69;   -2.4;   78.25;    5.9;   -9.2;   -5.2;eor
       3730;20180116;   10;  14.3;   3.5;    3;  32.9;   8;    0.000;   6;   7.3;   6.2;  910.00;    3.8;   78.92;    7.4;    0.3;   -0.1;eor
       3730;20180117;   10;  20.3;   4.8;    3;   7.9;   8;    0.000;   8;   7.3;   4.6;  913.74;    0.5;   72.38;    4.2;   -1.9;   -0.1;eor
       3730;20180118;   10;  11.0;   2.7;    3;  24.3;   8;    0.000;  19;  -999;   5.9;  916.38;    2.7;   79.75;    8.9;   -1.2;   -0.1;eor
       3730;20180119;   10;  14.1;   2.6;    3;   8.5;   8;    0.017;  11;  -999;   5.8;  917.76;    1.2;   86.50;    3.7;   -1.1;    0.0;eor
       3730;20180120;   10;  10.2;   2.6;    3;  21.0;   8;    0.767;  18;  -999;   5.2;  914.32;    0.6;   81.13;    3.8;   -1.9;    0.0;eor
       3730;20180121;   10;  14.5;   3.1;    3;  25.7;   8;    0.000;  14;   7.6;   5.4;  918.51;    0.2;   86.63;    4.9;   -3.0;    0.0;eor
       3730;20180122;   10;   6.8;   3.2;    3;  38.4;   6;    0.000;  19;   7.7;   6.7;  919.61;    1.8;   95.38;    4.1;   -1.3;    0.0;eor
       3730;20180123;   10;   5.5;   1.6;    3;   0.1;   6;    2.117;  13;   4.6;   6.2;  931.20;    1.2;   92.79;    5.9;   -3.9;   -1.9;eor
       3730;20180124;   10;   3.9;   1.6;    3;   0.0;   0;    6.267;  13;   2.8;   5.8;  930.24;    1.1;   87.75;    7.0;   -3.8;   -2.0;eor
       3730;20180125;   10;   4.6;   1.6;    3;   0.0;   0;    2.950;  12;   3.9;   5.5;  924.60;    1.0;   84.50;    7.1;   -3.3;   -2.1;eor
       3730;20180126;   10;   4.3;   1.5;    3;   0.0;   0;    3.283;  12;   3.8;   5.4;  923.35;    0.8;   84.08;    8.3;   -4.2;   -2.1;eor
       3730;20180127;   10;   4.9;   1.7;    3;   0.0;   0;    5.683;  12;   5.2;   5.8;  934.45;    1.8;   84.25;    7.7;   -2.3;   -1.1;eor
       3730;20180128;   10;   6.4;   2.1;    3;   0.0;   0;    0.000;  12;   5.4;   5.7;  940.47;    2.1;   80.58;    9.2;   -4.4;   -2.3;eor
       3730;20180129;   10;  10.8;   2.1;    3;   0.0;   0;    6.350;  10;   0.7;   5.6;  936.83;    1.9;   81.25;    9.5;   -2.9;   -2.4;eor
       3730;20180130;   10;   5.2;   2.2;    3;   0.0;   0;    4.900;  10;   5.9;   6.2;  934.15;    3.1;   81.83;    7.9;   -0.9;   -1.5;eor
       3730;20180131;   10;   8.3;   2.8;    3;   0.0;   6;    3.917;  10;   5.3;   5.4;  921.86;    3.5;   69.71;    8.9;   -1.7;   -1.9;eor
       3730;20180201;   10;   7.2;   2.1;    3;   5.6;   8;    0.000;   7;  -999;   5.4;  911.80;    0.2;   87.50;    3.4;   -2.7;   -0.7;eor
       3730;20180202;   10;   7.2;   1.9;    3;   0.0;   7;    3.200;  15;   6.0;   4.3;  913.95;   -2.5;   84.79;    2.6;   -6.5;   -0.9;eor
       3730;20180203;   10;   5.4;   1.7;    3;   1.1;   7;    0.000;  13;   7.9;   4.4;  912.99;   -2.3;   84.83;    0.3;   -4.4;   -0.7;eor
       3730;20180204;   10;   5.4;   1.5;    3;   0.0;   7;    0.500;  15;   6.8;   3.9;  919.07;   -3.6;   84.21;    1.5;   -9.2;   -1.4;eor
       3730;20180205;   10;   3.6;   1.2;    3;   0.0;   0;    3.383;  14;   3.9;   3.2;  923.07;   -6.5;   85.88;    1.3;  -12.8;   -1.9;eor
       3730;20180206;   10;   3.0;   1.2;    3;   0.0;   0;    6.267;  13;   1.5;   3.3;  916.55;   -6.0;   84.88;    3.8;  -12.5;   -2.3;eor
       3730;20180207;   10;   4.1;   1.2;    3;   0.7;   8;    0.000;  13;   7.0;   4.5;  915.68;   -2.3;   87.50;    0.8;   -6.2;   -1.7;eor
