STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       7330;20051001;-999;-999;-999;   10;   8.5;   6;    0.000;   0;   8.0;  12.8;    -999;   11.4;   94.00;   14.5;    5.5;    3.8;eor
       7330;20051002;-999;-999;-999;   10;   0.0;   0;    0.900;   0;   5.7;  10.1;    -999;    8.2;   93.00;   14.4;    3.5;    1.7;eor
       7330;20051003;-999;-999;-999;   10;   0.0;   0;    1.200;   0;   6.7;  10.7;    -999;    8.3;   97.00;   11.6;    5.0;    3.1;eor
       7330;20051004;-999;-999;-999;   10;   0.0;   0;    2.700;   0;   7.0;  12.6;    -999;   11.7;   92.00;   16.0;    6.2;    5.8;eor
       7330;20051005;-999;-999;-999;   10;   0.0;   0;    7.800;   0;   4.7;  14.0;    -999;   14.0;   88.00;   19.5;    7.5;    5.6;eor
       7330;20051006;-999;-999;-999;   10;   0.0;   0;    8.800;   0;   2.7;  12.6;    -999;   12.2;   89.00;   21.6;    5.5;    3.3;eor
       7330;20051007;-999;-999;-999;   10;   0.0;   0;    9.300;   0;   1.0;  11.1;    -999;   11.3;   85.00;   20.9;    5.1;    2.9;eor
       7330;20051008;-999;-999;-999;   10;   0.0;   0;    6.200;   0;   1.0;  11.8;    -999;   11.2;   89.00;   19.0;    4.3;    2.1;eor
       7330;20051009;-999;-999;-999;   10;   0.0;   0;    7.200;   0;   3.0;  12.6;    -999;   12.7;   87.00;   20.9;    6.3;    3.7;eor
       7330;20051010;-999;-999;-999;   10;   0.0;   0;    8.800;   0;   1.7;  12.1;    -999;   14.7;   74.00;   22.6;    8.0;    4.2;eor
       7330;20051011;-999;-999;-999;   10;   0.0;   0;    9.200;   0;   0.0;  10.4;    -999;   13.0;   73.00;   20.7;    4.0;    1.3;eor
       7330;20051012;-999;-999;-999;   10;   0.0;   0;    9.200;   0;   0.0;  11.6;    -999;   15.7;   67.00;   21.5;    7.3;    3.3;eor
       7330;20051013;-999;-999;-999;   10;   0.0;   0;    9.100;   0;   0.0;  10.2;    -999;   10.8;   81.00;   20.4;    3.1;    0.3;eor
       7330;20051014;-999;-999;-999;   10;   0.0;   0;    9.000;   0;   0.3;   9.6;    -999;    8.7;   87.00;   19.3;    2.1;   -0.8;eor
       7330;20051015;-999;-999;-999;   10;   0.0;   0;    8.800;   0;   0.7;  10.0;    -999;    9.2;   87.00;   18.7;    1.7;   -0.2;eor
       7330;20051016;-999;-999;-999;   10;   0.0;   0;    8.800;   0;   0.0;   7.3;    -999;    7.5;   77.00;   18.2;   -0.3;   -2.8;eor
       7330;20051017;-999;-999;-999;   10;   0.0;   0;    8.900;   0;   0.0;   6.9;    -999;    5.4;   80.00;   14.5;   -2.3;   -5.4;eor
       7330;20051018;-999;-999;-999;   10;   0.0;   0;    8.800;   0;   0.0;   6.7;    -999;    5.7;   78.00;   14.6;   -0.9;   -3.7;eor
       7330;20051019;-999;-999;-999;   10;   4.3;   6;    2.900;   0;   6.0;   8.7;    -999;    9.5;   73.00;   13.3;    2.2;   -1.5;eor
       7330;20051020;-999;-999;-999;   10;   0.1;   6;    1.300;   0;   7.0;  11.5;    -999;   11.0;   88.00;   14.9;    4.5;    2.3;eor
       7330;20051021;-999;-999;-999;   10;   2.1;   6;    1.500;   0;   4.7;  13.0;    -999;   13.1;   86.00;   17.1;    4.6;    2.5;eor
       7330;20051022;-999;-999;-999;   10;  22.5;   6;    0.400;   0;   6.3;  12.5;    -999;   12.3;   87.00;   16.6;    9.0;    6.6;eor
       7330;20051023;-999;-999;-999;   10;   1.0;   6;    0.300;   0;   7.0;  12.0;    -999;   10.6;   93.00;   13.3;    5.8;    3.9;eor
