STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       5397;20180106;   10;   5.0;   1.5;    3;   0.0;   0;    0.000;   0;   6.1;   8.9;  957.39;    6.0;   94.96;    8.1;    2.1;   -0.6;eor
       5397;20180107;   10;  11.4;   3.0;    3;   0.0;   0;    0.000;   0;   7.8;   7.7;  968.00;    4.7;   90.50;    6.1;    2.8;   -0.5;eor
       5397;20180108;   10;  15.7;   3.5;    3;   0.0;   0;    0.000;   0;   7.1;   6.9;  971.60;    4.0;   84.21;    5.1;    3.2;    2.7;eor
       5397;20180109;   10;  12.6;   2.3;    3;   0.0;   6;    0.117;   0;   4.6;   7.9;  963.43;    5.6;   86.71;    8.3;    1.8;   -2.7;eor
       5397;20180110;   10;   2.9;   0.9;    3;   0.0;   0;    0.000;   0;   7.2;   6.5;  961.92;    0.9;   99.67;    3.2;   -0.7;   -3.0;eor
       5397;20180111;   10;   2.5;   0.9;    3;   0.0;   6;    0.000;   0;   8.0;   6.1;  964.80;    0.2;   98.71;    1.6;   -1.3;   -1.4;eor
       5397;20180112;   10;   4.4;   0.8;    3;   0.0;   0;    0.000;   0;   7.3;   6.5;  972.63;    1.4;   96.00;    3.3;   -0.7;   -3.5;eor
       5397;20180113;   10;  10.6;   3.0;    3;   0.0;   6;    0.000;   0;   7.9;   5.4;  973.39;    0.9;   82.88;    2.9;   -1.1;   -1.9;eor
       5397;20180114;   10;  11.0;   3.5;    3;   0.0;   0;    0.000;   0;   7.9;   4.6;  970.90;   -0.2;   76.79;    0.5;   -1.3;   -2.9;eor
       5397;20180115;   10;  12.8;   2.6;    3;   7.6;   8;    1.450;   0;   6.6;   4.7;  964.39;   -0.2;   78.29;    1.7;   -1.9;   -5.0;eor
       5397;20180116;   10;  13.5;   3.8;    3;  23.0;   8;    0.483;   0;   7.0;   6.7;  946.20;    1.9;   94.75;    4.7;    0.0;   -2.1;eor
       5397;20180117;   10;  18.6;   4.3;    3;   2.8;   8;    0.200;   5;   6.5;   5.5;  949.19;    0.2;   89.00;    1.1;   -0.7;   -3.6;eor
       5397;20180118;   10;  16.4;   5.0;    3;   4.0;   8;    0.000;   7;   6.6;   6.0;  951.33;    2.2;   83.21;    6.3;   -0.3;   -2.6;eor
       5397;20180119;   10;  10.5;   2.7;    3;   1.4;   8;    0.017;   2;   6.9;   5.8;  956.22;    0.9;   88.63;    2.1;   -0.8;   -4.1;eor
       5397;20180120;   10;   5.9;   2.2;    3;   7.0;   8;    0.000;   2;  -999;   5.8;  955.17;    0.4;   92.25;    1.3;   -0.6;   -2.0;eor
       5397;20180121;   10;   7.5;   1.3;    3;   3.4;   8;    0.350;   9;   7.2;   5.6;  958.85;   -0.4;   93.83;    1.1;   -2.8;   -7.6;eor
       5397;20180122;   10;   6.7;   2.0;    3;   0.9;   8;    0.000;  11;  -999;   5.5;  960.32;   -0.6;   94.04;    1.1;   -1.9;   -2.6;eor
       5397;20180123;   10;   6.4;   2.2;    3;   0.5;   6;    0.000;   8;   7.6;   6.9;  971.30;    2.7;   93.21;    4.0;    0.9;   -0.2;eor
       5397;20180124;   10;   8.0;   2.8;    3;   0.2;   6;    0.317;   0;   5.2;   7.7;  971.13;    4.2;   92.71;    6.5;    2.7;    0.3;eor
       5397;20180125;   10;   7.3;   2.1;    3;   0.0;   0;    0.267;   0;   4.3;   7.2;  965.71;    5.2;   81.88;    8.6;    1.9;    0.2;eor
       5397;20180126;   10;   4.6;   1.2;    3;   0.1;   6;    2.100;   0;   3.5;   7.0;  966.30;    4.0;   86.46;    7.6;    1.5;   -0.8;eor
       5397;20180127;   10;   7.1;   1.4;    3;   0.4;   6;    0.000;   0;   7.8;   7.2;  977.68;    3.1;   94.29;    4.8;    1.3;    0.2;eor
       5397;20180128;   10;  10.7;   3.6;    3;   0.3;   6;    0.000;   0;   7.8;   7.6;  979.83;    4.8;   88.17;    6.2;    2.3;    2.0;eor
       5397;20180129;   10;  13.8;   4.0;    3;   0.7;   6;    0.000;   0;   7.8;   8.4;  975.78;    6.4;   87.17;    7.6;    5.5;    4.8;eor
       5397;20180130;   10;  11.8;   2.8;    3;   0.0;   6;    6.600;   0;   1.7;   6.1;  975.06;    3.6;   76.54;    7.0;   -0.8;   -5.2;eor
       5397;20180131;   10;   9.2;   3.2;    3;   9.4;   6;    0.667;   0;   7.3;   7.3;  961.72;    4.5;   86.08;    8.4;   -0.6;   -2.0;eor
       5397;20180201;   10;  11.9;   2.6;    3;   1.5;   8;    0.000;   0;   6.4;   6.7;  951.75;    2.1;   92.88;    4.7;   -0.6;   -3.3;eor
       5397;20180202;   10;   7.5;   2.6;    3;   0.1;   8;    1.717;   0;   6.5;   5.5;  954.61;    0.6;   86.46;    2.7;   -1.9;   -5.5;eor
       5397;20180203;   10;   6.4;   1.8;    3;   1.7;   7;    0.333;   0;   6.8;   5.6;  954.24;    0.4;   88.58;    2.7;   -3.3;   -8.0;eor
       5397;20180204;   10;   7.9;   1.2;    3;   0.0;   0;    1.233;   0;   3.8;   4.6;  963.17;   -2.9;   92.17;   -0.5;   -6.3;  -10.2;eor
       5397;20180205;   10;   9.1;   2.8;    3;   0.0;   0;    2.217;   0;   3.7;   4.0;  970.83;   -2.1;   77.38;   -0.1;   -4.3;   -7.7;eor
       5397;20180206;   10;   9.2;   2.1;    3;   0.0;   0;    4.967;   0;   1.0;   3.7;  962.84;   -2.7;   74.50;   -0.6;   -5.7;   -8.5;eor
       5397;20180207;   10;   9.5;   2.6;    3;   0.0;   8;    0.283;   0;   5.6;   4.3;  960.48;   -2.2;   81.92;    0.1;   -4.8;   -8.0;eor
       5397;20180208;   10;   5.9;   1.9;    3;   0.0;   0;    0.000;   0;   8.0;   4.5;  965.50;   -1.2;   79.58;    0.6;   -2.5;   -4.1;eor
       5397;20180209;   10;   4.4;   1.2;    3;   0.0;   8;    0.000;   0;   8.0;   4.6;  964.50;   -1.4;   84.08;   -0.5;   -2.9;   -5.9;eor
       5397;20180210;   10;   5.1;   1.5;    3;   0.0;   8;    0.000;   0;   7.8;   4.9;  963.97;   -0.7;   83.67;    0.1;   -1.7;   -2.2;eor
