STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       4466;20180106;   10;   8.0;   2.7;    3;   0.9;   6;    0.000;   0;   7.1;   6.8; 1002.50;    2.5;   91.71;    4.9;   -0.9;   -2.5;eor
       4466;20180107;   10;   5.2;   2.5;    3;   0.0;   0;    6.800;   0;   1.6;   4.8; 1025.30;   -1.2;   86.58;    1.7;   -3.9;   -7.1;eor
       4466;20180108;   10;  11.5;   3.4;    3;   0.0;   0;    7.400;   0;   1.2;   4.5; 1027.96;   -1.2;   80.42;    2.2;   -5.3;   -7.8;eor
       4466;20180109;   10;  14.2;   5.8;    3;   0.0;   6;    2.883;   0;   4.0;   4.4; 1012.59;    2.1;   61.88;    2.9;    0.6;   -1.2;eor
       4466;20180110;   10;   5.9;   2.3;    3;   0.0;   6;    0.400;   0;   7.4;   6.2; 1005.69;    2.3;   84.83;    3.7;    0.9;   -1.2;eor
       4466;20180111;   10;   6.6;   2.6;    3;   1.6;   6;    0.000;   0;   7.9;   7.3; 1012.76;    2.7;   98.46;    3.3;    2.0;    1.2;eor
       4466;20180112;   10;  11.2;   4.6;    3;   0.0;   6;    0.000;   0;   8.0;   6.5; 1022.82;    2.3;   89.96;    2.9;    1.1;    0.8;eor
       4466;20180113;   10;  11.4;   4.2;    3;   0.0;   8;    0.000;   0;   7.8;   5.6; 1024.71;    0.7;   86.58;    1.3;   -0.8;   -0.9;eor
       4466;20180114;   10;  10.4;   4.6;    3;   0.0;   0;    5.533;   0;   3.7;   4.2; 1020.61;   -0.7;   72.79;    0.7;   -2.2;   -3.2;eor
       4466;20180115;   10;  15.6;   5.5;    3;   7.3;   8;    0.000;   0;   6.3;   5.5;  998.85;    0.5;   84.75;    3.3;   -2.3;   -3.3;eor
       4466;20180116;   10;  15.3;   4.7;    3;  12.2;   8;    0.033;   0;   7.4;   6.9;  979.26;    2.3;   95.38;    4.7;    0.2;   -0.6;eor
       4466;20180117;   10;  10.3;   3.9;    3;   2.1;   8;    1.617;   2;   6.8;   6.2;  985.15;    0.8;   95.42;    2.4;   -0.1;   -2.5;eor
       4466;20180118;   10;  10.7;   4.0;    3;   7.4;   8;    0.000;   2;   7.5;   6.3;  985.94;    1.0;   96.83;    2.0;    0.2;   -0.4;eor
       4466;20180119;   10;   8.0;   3.3;    3;   0.3;   7;    2.600;   3;   6.4;   6.3;  996.33;    0.9;   96.67;    2.9;   -0.4;   -2.3;eor
       4466;20180120;   10;   8.7;   3.0;    3;   0.0;   7;    0.000;   3;   7.7;   6.3;  996.97;    1.0;   95.71;    1.4;   -0.4;   -1.7;eor
       4466;20180121;   10;   6.8;   1.8;    3;   0.4;   7;    2.783;   3;   5.6;   5.7; 1006.22;   -0.7;   98.33;    1.9;   -2.4;   -5.3;eor
       4466;20180122;   10;   8.3;   2.7;    3;   0.6;   8;    0.000;   3;   8.0;   5.9; 1003.51;    0.0;   96.50;    0.5;   -0.8;   -0.9;eor
       4466;20180123;   10;  14.8;   3.7;    3;   6.1;   6;    0.283;   3;   7.9;   7.7; 1009.57;    3.5;   97.33;    8.3;    0.5;    0.2;eor
       4466;20180124;   10;  18.2;   7.3;    3;   8.0;   6;    0.000;   0;   8.0;  10.8; 1001.41;    9.4;   91.33;   12.8;    6.1;    5.8;eor
       4466;20180125;   10;  13.3;   4.8;    3;   0.0;   6;    0.000;   0;   7.7;   8.6; 1003.07;    6.5;   89.00;    7.7;    5.0;    3.7;eor
       4466;20180126;   10;   7.8;   2.2;    3;   0.1;   6;    0.183;   0;   7.7;   8.5; 1011.63;    4.9;   97.67;    6.6;    3.7;    1.6;eor
       4466;20180127;   10;  18.9;   4.8;    3;   9.4;   6;    0.000;   0;   7.7;   7.6; 1018.50;    4.5;   89.75;    5.5;    3.9;    3.2;eor
       4466;20180128;   10;  17.4;   7.3;    3;   5.4;   6;    3.550;   0;   6.9;   8.9; 1012.54;    6.7;   90.17;    7.9;    4.9;    3.5;eor
       4466;20180129;   10;  21.6;   8.0;    3;  15.5;   6;    0.000;   0;   7.0;   9.2; 1008.96;    6.8;   92.42;    8.6;    3.9;    2.5;eor
       4466;20180130;   10;  15.6;   5.5;    3;   0.0;   6;    3.000;   0;   5.4;   7.2; 1015.30;    4.4;   85.67;    6.8;    3.1;    1.1;eor
       4466;20180131;   10;  17.3;   5.1;    3;   8.0;   6;    0.000;   0;   7.1;   7.5;  994.51;    3.8;   92.08;    7.3;    1.8;    0.3;eor
       4466;20180201;   10;  15.7;   6.6;    3;   9.1;   8;    0.217;   0;   7.0;   6.6;  987.18;    2.6;   89.25;    3.7;    1.1;    0.5;eor
